repeat,effect_size,severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
51,0.0,0.25,unweighted,0.15244102270995274,0.002,1.0,180.0,180.0,1.0,1.0
51,0.0,0.25,source,0.11802131531928589,0.004,1.0,144.7327386633445,180.0,1.9710228759889017,1.0
51,0.0,0.25,target,0.10485542165818992,0.048,1.0,180.0,146.43627278497775,1.0,2.0900086500921975
51,0.0,0.25,both,0.07068585068692625,0.908,0.0,144.7327386633445,146.43627278497775,1.9710228759889017,2.0900086500921975
51,0.0,0.25,crump,0.14932990459331674,0.002,1.0,176.0,179.0,1.0,1.0
51,0.15,0.25,unweighted,0.15924415485444293,0.002,1.0,180.0,180.0,1.0,1.0
51,0.15,0.25,source,0.12371763083846038,0.002,1.0,144.7327386633445,180.0,1.9710228759889017,1.0
51,0.15,0.25,target,0.11243137045375351,0.016,1.0,180.0,146.43627278497775,1.0,2.0900086500921975
51,0.15,0.25,both,0.07659181108253776,0.792,0.0,144.7327386633445,146.43627278497775,1.9710228759889017,2.0900086500921975
51,0.15,0.25,crump,0.15608462105953225,0.002,1.0,176.0,179.0,1.0,1.0
51,0.3,0.25,unweighted,0.1666281207133059,0.002,1.0,180.0,180.0,1.0,1.0
51,0.3,0.25,source,0.12991015615377985,0.002,1.0,144.7327386633445,180.0,1.9710228759889017,1.0
51,0.3,0.25,target,0.12066858500404418,0.002,1.0,180.0,146.43627278497775,1.0,2.0900086500921975
51,0.3,0.25,both,0.08309939090786639,0.584,0.0,144.7327386633445,146.43627278497775,1.9710228759889017,2.0900086500921975
51,0.3,0.25,crump,0.1634724314080935,0.002,1.0,176.0,179.0,1.0,1.0
51,0.45,0.25,unweighted,0.1733629239064167,0.002,1.0,180.0,180.0,1.0,1.0
51,0.45,0.25,source,0.1356268176944072,0.002,1.0,144.7327386633445,180.0,1.9710228759889017,1.0
51,0.45,0.25,target,0.1286203618505183,0.002,1.0,180.0,146.43627278497775,1.0,2.0900086500921975
51,0.45,0.25,both,0.0895760303315623,0.374,0.0,144.7327386633445,146.43627278497775,1.9710228759889017,2.0900086500921975
51,0.45,0.25,crump,0.17020781226554205,0.002,1.0,176.0,179.0,1.0,1.0
51,0.6,0.25,unweighted,0.18108749618960523,0.002,1.0,180.0,180.0,1.0,1.0
51,0.6,0.25,source,0.14221458750583885,0.002,1.0,144.7327386633445,180.0,1.9710228759889017,1.0
51,0.6,0.25,target,0.13752848011267957,0.002,1.0,180.0,146.43627278497775,1.0,2.0900086500921975
51,0.6,0.25,both,0.0968937195375601,0.16,0.0,144.7327386633445,146.43627278497775,1.9710228759889017,2.0900086500921975
51,0.6,0.25,crump,0.1778975292541233,0.002,1.0,176.0,179.0,1.0,1.0
52,0.0,0.25,unweighted,0.1766313652644414,0.002,1.0,180.0,180.0,1.0,1.0
52,0.0,0.25,source,0.13456377151181087,0.002,1.0,136.50973790258627,180.0,2.198012163887807,1.0
52,0.0,0.25,target,0.12484047558794739,0.002,1.0,180.0,141.49862263160864,1.0,2.2472790790789055
52,0.0,0.25,both,0.07959014118288674,0.688,0.0,136.50973790258627,141.49862263160864,2.198012163887807,2.2472790790789055
52,0.0,0.25,crump,0.1583414217747817,0.002,1.0,162.0,170.0,1.0,1.0
52,0.15,0.25,unweighted,0.18558675602042368,0.002,1.0,180.0,180.0,1.0,1.0
52,0.15,0.25,source,0.14311077322351387,0.002,1.0,136.50973790258627,180.0,2.198012163887807,1.0
52,0.15,0.25,target,0.13507701435753552,0.002,1.0,180.0,141.49862263160864,1.0,2.2472790790789055
52,0.15,0.25,both,0.0884702707312126,0.4,0.0,136.50973790258627,141.49862263160864,2.198012163887807,2.2472790790789055
52,0.15,0.25,crump,0.16788824269906782,0.002,1.0,162.0,170.0,1.0,1.0
52,0.3,0.25,unweighted,0.19493993674744703,0.002,1.0,180.0,180.0,1.0,1.0
52,0.3,0.25,source,0.15165293739819458,0.002,1.0,136.50973790258627,180.0,2.198012163887807,1.0
52,0.3,0.25,target,0.14598365060065518,0.002,1.0,180.0,141.49862263160864,1.0,2.2472790790789055
52,0.3,0.25,both,0.09770790787664961,0.132,0.0,136.50973790258627,141.49862263160864,2.198012163887807,2.2472790790789055
52,0.3,0.25,crump,0.17772168029941235,0.002,1.0,162.0,170.0,1.0,1.0
52,0.45,0.25,unweighted,0.20371727918762386,0.002,1.0,180.0,180.0,1.0,1.0
52,0.45,0.25,source,0.15981983473751005,0.002,1.0,136.50973790258627,180.0,2.198012163887807,1.0
52,0.45,0.25,target,0.156702777008133,0.002,1.0,180.0,141.49862263160864,1.0,2.2472790790789055
52,0.45,0.25,both,0.10697796805354284,0.034,1.0,136.50973790258627,141.49862263160864,2.198012163887807,2.2472790790789055
52,0.45,0.25,crump,0.18700754729344646,0.002,1.0,162.0,170.0,1.0,1.0
52,0.6,0.25,unweighted,0.21309214772900473,0.002,1.0,180.0,180.0,1.0,1.0
52,0.6,0.25,source,0.16902346950424071,0.002,1.0,136.50973790258627,180.0,2.198012163887807,1.0
52,0.6,0.25,target,0.16836478258274234,0.002,1.0,180.0,141.49862263160864,1.0,2.2472790790789055
52,0.6,0.25,both,0.11764548525735558,0.004,1.0,136.50973790258627,141.49862263160864,2.198012163887807,2.2472790790789055
52,0.6,0.25,crump,0.19688867847319003,0.002,1.0,162.0,170.0,1.0,1.0
53,0.0,0.25,unweighted,0.15535618141289437,0.002,1.0,180.0,180.0,1.0,1.0
53,0.0,0.25,source,0.1326820411564196,0.002,1.0,157.39488809116844,180.0,1.86136980189172,1.0
53,0.0,0.25,target,0.11355866040394687,0.002,1.0,180.0,157.01921439687084,1.0,1.789630685964051
53,0.0,0.25,both,0.08905654388615744,0.378,0.0,157.39488809116844,157.01921439687084,1.86136980189172,1.789630685964051
53,0.0,0.25,crump,0.15535618141289437,0.002,1.0,180.0,180.0,1.0,1.0
53,0.15,0.25,unweighted,0.16435716639993903,0.002,1.0,180.0,180.0,1.0,1.0
53,0.15,0.25,source,0.14111088283432,0.002,1.0,157.39488809116844,180.0,1.86136980189172,1.0
53,0.15,0.25,target,0.12337717568538017,0.002,1.0,180.0,157.01921439687084,1.0,1.789630685964051
53,0.15,0.25,both,0.097926005768768,0.116,0.0,157.39488809116844,157.01921439687084,1.86136980189172,1.789630685964051
53,0.15,0.25,crump,0.16435716639993903,0.002,1.0,180.0,180.0,1.0,1.0
53,0.3,0.25,unweighted,0.17284928936137783,0.002,1.0,180.0,180.0,1.0,1.0
53,0.3,0.25,source,0.1490742186517349,0.002,1.0,157.39488809116844,180.0,1.86136980189172,1.0
53,0.3,0.25,target,0.1328722652306301,0.002,1.0,180.0,157.01921439687084,1.0,1.789630685964051
53,0.3,0.25,both,0.10658788389062689,0.034,1.0,157.39488809116844,157.01921439687084,1.86136980189172,1.789630685964051
53,0.3,0.25,crump,0.17284928936137783,0.002,1.0,180.0,180.0,1.0,1.0
53,0.45,0.25,unweighted,0.182317554488645,0.002,1.0,180.0,180.0,1.0,1.0
53,0.45,0.25,source,0.15833513012808548,0.002,1.0,157.39488809116844,180.0,1.86136980189172,1.0
53,0.45,0.25,target,0.14350092655264118,0.002,1.0,180.0,157.01921439687084,1.0,1.789630685964051
53,0.45,0.25,both,0.116711780965419,0.002,1.0,157.39488809116844,157.01921439687084,1.86136980189172,1.789630685964051
53,0.45,0.25,crump,0.182317554488645,0.002,1.0,180.0,180.0,1.0,1.0
53,0.6,0.25,unweighted,0.19155274634202105,0.002,1.0,180.0,180.0,1.0,1.0
53,0.6,0.25,source,0.16741407673768535,0.002,1.0,157.39488809116844,180.0,1.86136980189172,1.0
53,0.6,0.25,target,0.15395368720460834,0.002,1.0,180.0,157.01921439687084,1.0,1.789630685964051
53,0.6,0.25,both,0.1266795018620212,0.002,1.0,157.39488809116844,157.01921439687084,1.86136980189172,1.789630685964051
53,0.6,0.25,crump,0.19155274634202105,0.002,1.0,180.0,180.0,1.0,1.0
54,0.0,0.25,unweighted,0.1738133563862216,0.002,1.0,180.0,180.0,1.0,1.0
54,0.0,0.25,source,0.14344069623531638,0.002,1.0,142.89506445619185,180.0,2.125342935045141,1.0
54,0.0,0.25,target,0.1161892049711251,0.006,1.0,180.0,141.0303163532712,1.0,2.278485881818858
54,0.0,0.25,both,0.08330370201247783,0.59,0.0,142.89506445619185,141.0303163532712,2.125342935045141,2.278485881818858
54,0.0,0.25,crump,0.15698510341550473,0.002,1.0,164.0,168.0,1.0,1.0
54,0.15,0.25,unweighted,0.1825183527663466,0.002,1.0,180.0,180.0,1.0,1.0
54,0.15,0.25,source,0.15093250932180144,0.002,1.0,142.89506445619185,180.0,2.125342935045141,1.0
54,0.15,0.25,target,0.12636521118053579,0.002,1.0,180.0,141.0303163532712,1.0,2.278485881818858
54,0.15,0.25,both,0.09172828205296467,0.306,0.0,142.89506445619185,141.0303163532712,2.125342935045141,2.278485881818858
54,0.15,0.25,crump,0.16593397608096502,0.002,1.0,164.0,168.0,1.0,1.0
54,0.3,0.25,unweighted,0.19163508897271758,0.002,1.0,180.0,180.0,1.0,1.0
54,0.3,0.25,source,0.15924612600337162,0.002,1.0,142.89506445619185,180.0,2.125342935045141,1.0
54,0.3,0.25,target,0.13730505100978363,0.002,1.0,180.0,141.0303163532712,1.0,2.278485881818858
54,0.3,0.25,both,0.10121534380122714,0.1,0.0,142.89506445619185,141.0303163532712,2.125342935045141,2.278485881818858
54,0.3,0.25,crump,0.1754284370657986,0.002,1.0,164.0,168.0,1.0,1.0
54,0.45,0.25,unweighted,0.2015239311842707,0.002,1.0,180.0,180.0,1.0,1.0
54,0.45,0.25,source,0.16818708099232027,0.002,1.0,142.89506445619185,180.0,2.125342935045141,1.0
54,0.45,0.25,target,0.14953103246180982,0.002,1.0,180.0,141.0303163532712,1.0,2.278485881818858
54,0.45,0.25,both,0.11191320032638272,0.014,1.0,142.89506445619185,141.0303163532712,2.125342935045141,2.278485881818858
54,0.45,0.25,crump,0.18583510560270525,0.002,1.0,164.0,168.0,1.0,1.0
54,0.6,0.25,unweighted,0.2101024329370523,0.002,1.0,180.0,180.0,1.0,1.0
54,0.6,0.25,source,0.17622437844562025,0.002,1.0,142.89506445619185,180.0,2.125342935045141,1.0
54,0.6,0.25,target,0.16023549051434327,0.002,1.0,180.0,141.0303163532712,1.0,2.278485881818858
54,0.6,0.25,both,0.12161727193065439,0.002,1.0,142.89506445619185,141.0303163532712,2.125342935045141,2.278485881818858
54,0.6,0.25,crump,0.19500123281028797,0.002,1.0,164.0,168.0,1.0,1.0
55,0.0,0.25,unweighted,0.14197239654778235,0.002,1.0,180.0,180.0,1.0,1.0
55,0.0,0.25,source,0.11819216601246643,0.004,1.0,159.00040295725935,180.0,1.8415596453608056,1.0
55,0.0,0.25,target,0.10303441828996227,0.062,0.0,180.0,158.57064938406924,1.0,1.7522596687137333
55,0.0,0.25,both,0.07832182409150705,0.71,0.0,159.00040295725935,158.57064938406924,1.8415596453608056,1.7522596687137333
55,0.0,0.25,crump,0.14197239654778235,0.002,1.0,180.0,180.0,1.0,1.0
55,0.15,0.25,unweighted,0.14988300754458161,0.002,1.0,180.0,180.0,1.0,1.0
55,0.15,0.25,source,0.12505868075182167,0.002,1.0,159.00040295725935,180.0,1.8415596453608056,1.0
55,0.15,0.25,target,0.11160974762434976,0.014,1.0,180.0,158.57064938406924,1.0,1.7522596687137333
55,0.15,0.25,both,0.0854967111030553,0.494,0.0,159.00040295725935,158.57064938406924,1.8415596453608056,1.7522596687137333
55,0.15,0.25,crump,0.14988300754458161,0.002,1.0,180.0,180.0,1.0,1.0
55,0.3,0.25,unweighted,0.1585561957018747,0.002,1.0,180.0,180.0,1.0,1.0
55,0.3,0.25,source,0.13276559233414642,0.002,1.0,159.00040295725935,180.0,1.8415596453608056,1.0
55,0.3,0.25,target,0.12117302954962253,0.002,1.0,180.0,158.57064938406924,1.0,1.7522596687137333
55,0.3,0.25,both,0.09370331192685208,0.21,0.0,159.00040295725935,158.57064938406924,1.8415596453608056,1.7522596687137333
55,0.3,0.25,crump,0.1585561957018747,0.002,1.0,180.0,180.0,1.0,1.0
55,0.45,0.25,unweighted,0.1676485234720317,0.002,1.0,180.0,180.0,1.0,1.0
55,0.45,0.25,source,0.14111793711334986,0.002,1.0,159.00040295725935,180.0,1.8415596453608056,1.0
55,0.45,0.25,target,0.13114475709730553,0.002,1.0,180.0,158.57064938406924,1.0,1.7522596687137333
55,0.45,0.25,both,0.10255063261468314,0.066,0.0,159.00040295725935,158.57064938406924,1.8415596453608056,1.7522596687137333
55,0.45,0.25,crump,0.1676485234720317,0.002,1.0,180.0,180.0,1.0,1.0
55,0.6,0.25,unweighted,0.1764952808260936,0.002,1.0,180.0,180.0,1.0,1.0
55,0.6,0.25,source,0.1493246444088897,0.002,1.0,159.00040295725935,180.0,1.8415596453608056,1.0
55,0.6,0.25,target,0.14112629335281643,0.002,1.0,180.0,158.57064938406924,1.0,1.7522596687137333
55,0.6,0.25,both,0.11156337567809382,0.018,1.0,159.00040295725935,158.57064938406924,1.8415596453608056,1.7522596687137333
55,0.6,0.25,crump,0.1764952808260936,0.002,1.0,180.0,180.0,1.0,1.0
56,0.0,0.25,unweighted,0.16361943396585887,0.002,1.0,180.0,180.0,1.0,1.0
56,0.0,0.25,source,0.14109730847264337,0.002,1.0,151.4405804935712,180.0,1.87324389439828,1.0
56,0.0,0.25,target,0.10623453562871821,0.026,1.0,180.0,146.07340694203396,1.0,1.9223518438432319
56,0.0,0.25,both,0.08065216170562187,0.692,0.0,151.4405804935712,146.07340694203396,1.87324389439828,1.9223518438432319
56,0.0,0.25,crump,0.16168030798692992,0.002,1.0,180.0,178.0,1.0,1.0
56,0.15,0.25,unweighted,0.1706734777472946,0.002,1.0,180.0,180.0,1.0,1.0
56,0.15,0.25,source,0.14762672929756368,0.002,1.0,151.4405804935712,180.0,1.87324389439828,1.0
56,0.15,0.25,target,0.11433734673401119,0.006,1.0,180.0,146.07340694203396,1.0,1.9223518438432319
56,0.15,0.25,both,0.08769009318892612,0.438,0.0,151.4405804935712,146.07340694203396,1.87324389439828,1.9223518438432319
56,0.15,0.25,crump,0.16881355866894776,0.002,1.0,180.0,178.0,1.0,1.0
56,0.3,0.25,unweighted,0.17801859186861757,0.002,1.0,180.0,180.0,1.0,1.0
56,0.3,0.25,source,0.1546127566258832,0.002,1.0,151.4405804935712,180.0,1.87324389439828,1.0
56,0.3,0.25,target,0.12290611454521742,0.002,1.0,180.0,146.07340694203396,1.0,1.9223518438432319
56,0.3,0.25,both,0.09537641041222095,0.178,0.0,151.4405804935712,146.07340694203396,1.87324389439828,1.9223518438432319
56,0.3,0.25,crump,0.1762405740894869,0.002,1.0,180.0,178.0,1.0,1.0
56,0.45,0.25,unweighted,0.18551925392470664,0.002,1.0,180.0,180.0,1.0,1.0
56,0.45,0.25,source,0.16177130242337268,0.002,1.0,151.4405804935712,180.0,1.87324389439828,1.0
56,0.45,0.25,target,0.13181933826074432,0.002,1.0,180.0,146.07340694203396,1.0,1.9223518438432319
56,0.45,0.25,both,0.10338037273619582,0.056,0.0,151.4405804935712,146.07340694203396,1.87324389439828,1.9223518438432319
56,0.45,0.25,crump,0.18382447095451673,0.002,1.0,180.0,178.0,1.0,1.0
56,0.6,0.25,unweighted,0.19352415885535743,0.002,1.0,180.0,180.0,1.0,1.0
56,0.6,0.25,source,0.16955501962053937,0.002,1.0,151.4405804935712,180.0,1.87324389439828,1.0
56,0.6,0.25,target,0.14140520898843736,0.002,1.0,180.0,146.07340694203396,1.0,1.9223518438432319
56,0.6,0.25,both,0.11227987403501691,0.016,1.0,151.4405804935712,146.07340694203396,1.87324389439828,1.9223518438432319
56,0.6,0.25,crump,0.19191750184953996,0.002,1.0,180.0,178.0,1.0,1.0
57,0.0,0.25,unweighted,0.17451599032159734,0.002,1.0,180.0,180.0,1.0,1.0
57,0.0,0.25,source,0.14736971960869918,0.002,1.0,148.71148086431094,180.0,1.9994706020899966,1.0
57,0.0,0.25,target,0.12135894289153228,0.002,1.0,180.0,145.88207201928893,1.0,2.0272703512773775
57,0.0,0.25,both,0.09183172250128602,0.302,0.0,148.71148086431094,145.88207201928893,1.9994706020899966,2.0272703512773775
57,0.0,0.25,crump,0.17361205178901226,0.002,1.0,180.0,179.0,1.0,1.0
57,0.15,0.25,unweighted,0.18252560871056242,0.002,1.0,180.0,180.0,1.0,1.0
57,0.15,0.25,source,0.15479631639277178,0.002,1.0,148.71148086431094,180.0,1.9994706020899966,1.0
57,0.15,0.25,target,0.13043835448160584,0.002,1.0,180.0,145.88207201928893,1.0,2.0272703512773775
57,0.15,0.25,both,0.09980538835545699,0.11,0.0,148.71148086431094,145.88207201928893,1.9994706020899966,2.0272703512773775
57,0.15,0.25,crump,0.18166625380294427,0.002,1.0,180.0,179.0,1.0,1.0
57,0.3,0.25,unweighted,0.19084350899253164,0.002,1.0,180.0,180.0,1.0,1.0
57,0.3,0.25,source,0.16310179984521467,0.002,1.0,148.71148086431094,180.0,1.9994706020899966,1.0
57,0.3,0.25,target,0.14005352180668612,0.002,1.0,180.0,145.88207201928893,1.0,2.0272703512773775
57,0.3,0.25,both,0.10882819323438694,0.03,1.0,148.71148086431094,145.88207201928893,1.9994706020899966,2.0272703512773775
57,0.3,0.25,crump,0.1900302587917941,0.002,1.0,180.0,179.0,1.0,1.0
57,0.45,0.25,unweighted,0.19968132430269775,0.002,1.0,180.0,180.0,1.0,1.0
57,0.45,0.25,source,0.17208329177409337,0.002,1.0,148.71148086431094,180.0,1.9994706020899966,1.0
57,0.45,0.25,target,0.15025090529462648,0.002,1.0,180.0,145.88207201928893,1.0,2.0272703512773775
57,0.45,0.25,both,0.11857917898509084,0.008,1.0,148.71148086431094,145.88207201928893,1.9994706020899966,2.0272703512773775
57,0.45,0.25,crump,0.19891720118628875,0.002,1.0,180.0,179.0,1.0,1.0
57,0.6,0.25,unweighted,0.20801617226794694,0.002,1.0,180.0,180.0,1.0,1.0
57,0.6,0.25,source,0.18069048154562065,0.002,1.0,148.71148086431094,180.0,1.9994706020899966,1.0
57,0.6,0.25,target,0.16023473243998454,0.002,1.0,180.0,145.88207201928893,1.0,2.0272703512773775
57,0.6,0.25,both,0.12831539808158116,0.002,1.0,148.71148086431094,145.88207201928893,1.9994706020899966,2.0272703512773775
57,0.6,0.25,crump,0.20729811059766573,0.002,1.0,180.0,179.0,1.0,1.0
58,0.0,0.25,unweighted,0.1832833457171163,0.002,1.0,180.0,180.0,1.0,1.0
58,0.0,0.25,source,0.14878643789225215,0.002,1.0,138.2320480909466,180.0,2.124065729443576,1.0
58,0.0,0.25,target,0.12576547472102517,0.002,1.0,180.0,138.26548993975112,1.0,2.1728330348320983
58,0.0,0.25,both,0.08736735767857025,0.434,0.0,138.2320480909466,138.26548993975112,2.124065729443576,2.1728330348320983
58,0.0,0.25,crump,0.16073846243819823,0.002,1.0,169.0,161.0,1.0,1.0
58,0.15,0.25,unweighted,0.19106826226947116,0.002,1.0,180.0,180.0,1.0,1.0
58,0.15,0.25,source,0.1560309367757108,0.002,1.0,138.2320480909466,180.0,2.124065729443576,1.0
58,0.15,0.25,target,0.13504631485266255,0.002,1.0,180.0,138.26548993975112,1.0,2.1728330348320983
58,0.15,0.25,both,0.09539060016479695,0.224,0.0,138.2320480909466,138.26548993975112,2.124065729443576,2.1728330348320983
58,0.15,0.25,crump,0.1694604406605324,0.002,1.0,169.0,161.0,1.0,1.0
58,0.3,0.25,unweighted,0.19993415637860085,0.002,1.0,180.0,180.0,1.0,1.0
58,0.3,0.25,source,0.16500833192365033,0.002,1.0,138.2320480909466,180.0,2.124065729443576,1.0
58,0.3,0.25,target,0.14541545151519056,0.002,1.0,180.0,138.26548993975112,1.0,2.1728330348320983
58,0.3,0.25,both,0.1050515676559573,0.056,0.0,138.2320480909466,138.26548993975112,2.124065729443576,2.1728330348320983
58,0.3,0.25,crump,0.17946748016074493,0.002,1.0,169.0,161.0,1.0,1.0
58,0.45,0.25,unweighted,0.2081170639003201,0.002,1.0,180.0,180.0,1.0,1.0
58,0.45,0.25,source,0.1726518456805926,0.002,1.0,138.2320480909466,180.0,2.124065729443576,1.0
58,0.45,0.25,target,0.15556004485205038,0.002,1.0,180.0,138.26548993975112,1.0,2.1728330348320983
58,0.45,0.25,both,0.11405045250641035,0.006,1.0,138.2320480909466,138.26548993975112,2.124065729443576,2.1728330348320983
58,0.45,0.25,crump,0.1884980119621717,0.002,1.0,169.0,161.0,1.0,1.0
58,0.6,0.25,unweighted,0.21734462924859016,0.002,1.0,180.0,180.0,1.0,1.0
58,0.6,0.25,source,0.18202466237083353,0.002,1.0,138.2320480909466,180.0,2.124065729443576,1.0
58,0.6,0.25,target,0.16678318729580238,0.002,1.0,180.0,138.26548993975112,1.0,2.1728330348320983
58,0.6,0.25,both,0.12472254838088476,0.002,1.0,138.2320480909466,138.26548993975112,2.124065729443576,2.1728330348320983
58,0.6,0.25,crump,0.19874050272239258,0.002,1.0,169.0,161.0,1.0,1.0
59,0.0,0.25,unweighted,0.18645239292790733,0.002,1.0,180.0,180.0,1.0,1.0
59,0.0,0.25,source,0.1614021376232099,0.002,1.0,143.56300982825476,180.0,2.1330570183648487,1.0
59,0.0,0.25,target,0.12304692545442389,0.002,1.0,180.0,138.04952155147348,1.0,2.0996521920335147
59,0.0,0.25,both,0.09268840782883643,0.244,0.0,143.56300982825476,138.04952155147348,2.1330570183648487,2.0996521920335147
59,0.0,0.25,crump,0.17687229484642567,0.002,1.0,174.0,172.0,1.0,1.0
59,0.15,0.25,unweighted,0.1936497809023015,0.002,1.0,180.0,180.0,1.0,1.0
59,0.15,0.25,source,0.16799472721659142,0.002,1.0,143.56300982825476,180.0,2.1330570183648487,1.0
59,0.15,0.25,target,0.13195480155349226,0.002,1.0,180.0,138.04952155147348,1.0,2.0996521920335147
59,0.15,0.25,both,0.10031425881018294,0.108,0.0,143.56300982825476,138.04952155147348,2.1330570183648487,2.0996521920335147
59,0.15,0.25,crump,0.18438005782954706,0.002,1.0,174.0,172.0,1.0,1.0
59,0.3,0.25,unweighted,0.201281841563786,0.002,1.0,180.0,180.0,1.0,1.0
59,0.3,0.25,source,0.17455882067872813,0.002,1.0,143.56300982825476,180.0,2.1330570183648487,1.0
59,0.3,0.25,target,0.14126540383839276,0.002,1.0,180.0,138.04952155147348,1.0,2.0996521920335147
59,0.3,0.25,both,0.10794103968592851,0.04,1.0,143.56300982825476,138.04952155147348,2.1330570183648487,2.0996521920335147
59,0.3,0.25,crump,0.19233288862309927,0.002,1.0,174.0,172.0,1.0,1.0
59,0.45,0.25,unweighted,0.21006975499161712,0.002,1.0,180.0,180.0,1.0,1.0
59,0.45,0.25,source,0.18338051379623901,0.002,1.0,143.56300982825476,180.0,2.1330570183648487,1.0
59,0.45,0.25,target,0.15202315852194628,0.002,1.0,180.0,138.04952155147348,1.0,2.0996521920335147
59,0.45,0.25,both,0.11798422616205403,0.006,1.0,143.56300982825476,138.04952155147348,2.1330570183648487,2.0996521920335147
59,0.45,0.25,crump,0.20157727535383377,0.002,1.0,174.0,172.0,1.0,1.0
59,0.6,0.25,unweighted,0.21846475765889345,0.002,1.0,180.0,180.0,1.0,1.0
59,0.6,0.25,source,0.1915965511514403,0.002,1.0,143.56300982825476,180.0,2.1330570183648487,1.0
59,0.6,0.25,target,0.16266061304130258,0.002,1.0,180.0,138.04952155147348,1.0,2.0996521920335147
59,0.6,0.25,both,0.1279116406616295,0.002,1.0,143.56300982825476,138.04952155147348,2.1330570183648487,2.0996521920335147
59,0.6,0.25,crump,0.21035460774154088,0.002,1.0,174.0,172.0,1.0,1.0
60,0.0,0.25,unweighted,0.17874912075140983,0.002,1.0,180.0,180.0,1.0,1.0
60,0.0,0.25,source,0.136740208432169,0.002,1.0,135.27823963449723,180.0,2.2510345611740656,1.0
60,0.0,0.25,target,0.12734471330653277,0.002,1.0,180.0,141.6005066013139,1.0,2.1405690981393626
60,0.0,0.25,both,0.08128588605765458,0.618,0.0,135.27823963449723,141.6005066013139,2.2510345611740656,2.1405690981393626
60,0.0,0.25,crump,0.15268950600340153,0.002,1.0,173.0,157.0,1.0,1.0
60,0.15,0.25,unweighted,0.1871917524005487,0.002,1.0,180.0,180.0,1.0,1.0
60,0.15,0.25,source,0.14506608758702,0.002,1.0,135.27823963449723,180.0,2.2510345611740656,1.0
60,0.15,0.25,target,0.1366638993995744,0.002,1.0,180.0,141.6005066013139,1.0,2.1405690981393626
60,0.15,0.25,both,0.08973166040600869,0.318,0.0,135.27823963449723,141.6005066013139,2.2510345611740656,2.1405690981393626
60,0.15,0.25,crump,0.162416772257454,0.002,1.0,173.0,157.0,1.0,1.0
60,0.3,0.25,unweighted,0.19676522538484986,0.002,1.0,180.0,180.0,1.0,1.0
60,0.3,0.25,source,0.15471495564866114,0.002,1.0,135.27823963449723,180.0,2.2510345611740656,1.0
60,0.3,0.25,target,0.14764062970624311,0.002,1.0,180.0,141.6005066013139,1.0,2.1405690981393626
60,0.3,0.25,both,0.09989620974863653,0.092,0.0,135.27823963449723,141.6005066013139,2.2510345611740656,2.1405690981393626
60,0.3,0.25,crump,0.17351587618844908,0.002,1.0,173.0,157.0,1.0,1.0
60,0.45,0.25,unweighted,0.20630838477366253,0.002,1.0,180.0,180.0,1.0,1.0
60,0.45,0.25,source,0.16454894118869678,0.002,1.0,135.27823963449723,180.0,2.2510345611740656,1.0
60,0.45,0.25,target,0.158611504428467,0.002,1.0,180.0,141.6005066013139,1.0,2.1405690981393626
60,0.45,0.25,both,0.1103856902224084,0.026,1.0,135.27823963449723,141.6005066013139,2.2510345611740656,2.1405690981393626
60,0.45,0.25,crump,0.18452055663334563,0.002,1.0,173.0,157.0,1.0,1.0
60,0.6,0.25,unweighted,0.2154305841335162,0.002,1.0,180.0,180.0,1.0,1.0
60,0.6,0.25,source,0.17433685721502795,0.002,1.0,135.27823963449723,180.0,2.2510345611740656,1.0
60,0.6,0.25,target,0.16941264731964956,0.002,1.0,180.0,141.6005066013139,1.0,2.1405690981393626
60,0.6,0.25,both,0.12112294245439961,0.004,1.0,135.27823963449723,141.6005066013139,2.2510345611740656,2.1405690981393626
60,0.6,0.25,crump,0.19503947961994894,0.002,1.0,173.0,157.0,1.0,1.0
61,0.0,0.25,unweighted,0.17000887059899406,0.002,1.0,180.0,180.0,1.0,1.0
61,0.0,0.25,source,0.13469112794418867,0.002,1.0,140.19399319925228,180.0,2.2192390876705996,1.0
61,0.0,0.25,target,0.1184282837024162,0.004,1.0,180.0,144.021439891249,1.0,2.043762491671894
61,0.0,0.25,both,0.08019548914014828,0.708,0.0,140.19399319925228,144.021439891249,2.2192390876705996,2.043762491671894
61,0.0,0.25,crump,0.16481186920533203,0.002,1.0,177.0,176.0,1.0,1.0
61,0.15,0.25,unweighted,0.17856412989635728,0.002,1.0,180.0,180.0,1.0,1.0
61,0.15,0.25,source,0.1422435300058141,0.002,1.0,140.19399319925228,180.0,2.2192390876705996,1.0
61,0.15,0.25,target,0.12830248725663373,0.002,1.0,180.0,144.021439891249,1.0,2.043762491671894
61,0.15,0.25,both,0.08851020552756665,0.436,0.0,140.19399319925228,144.021439891249,2.2192390876705996,2.043762491671894
61,0.15,0.25,crump,0.17352245388065746,0.002,1.0,177.0,176.0,1.0,1.0
61,0.3,0.25,unweighted,0.18671154263831735,0.002,1.0,180.0,180.0,1.0,1.0
61,0.3,0.25,source,0.1494362932567969,0.002,1.0,140.19399319925228,180.0,2.2192390876705996,1.0
61,0.3,0.25,target,0.1379605252739458,0.002,1.0,180.0,144.021439891249,1.0,2.043762491671894
61,0.3,0.25,both,0.09648890540741703,0.176,0.0,140.19399319925228,144.021439891249,2.2192390876705996,2.043762491671894
