repeat,experiment,lambda_value,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
41,calibration,0.5,both,0.07170529455964578,0.922,0.0,147.13014192078205,146.3930125662284,2.0359090776768296,1.9013801154475853
41,calibration,0.75,both,0.09847675155183407,0.124,0.0,163.75746113064093,163.0812680882144,1.4784977189681217,1.4439891227211206
41,calibration,1.0,both,0.1533355185947264,0.002,1.0,180.0,180.0,1.0,1.0
41,power,-1.0,unweighted,0.1722268127953056,0.002,1.0,180.0,180.0,1.0,1.0
41,power,0.0,both,0.04783426585870117,1.0,0.0,106.5701301958093,109.05937070426982,5.561926835856775,3.8715165140405725
41,power,0.25,both,0.06753081416945297,0.966,0.0,130.32224428220107,130.38702251255998,2.9850757885926513,2.5680509154263356
41,power,0.5,both,0.08881871423582621,0.392,0.0,147.13014192078205,146.3930125662284,2.0359090776768296,1.9013801154475853
41,power,0.75,both,0.11727955003640934,0.012,1.0,163.75746113064093,163.0812680882144,1.4784977189681217,1.4439891227211206
41,power,1.0,both,0.1722268127953056,0.002,1.0,180.0,180.0,1.0,1.0
42,calibration,-1.0,unweighted,0.14454818720469442,0.002,1.0,180.0,180.0,1.0,1.0
42,calibration,0.0,both,0.03715830112036574,1.0,0.0,115.84172740393637,118.8752881415319,4.706388094334613,3.934329540822287
42,calibration,0.25,both,0.05226985830269773,1.0,0.0,137.26568264066765,138.2930042538024,2.725123395388364,2.5234451010416947
42,calibration,0.5,both,0.07036858722335051,0.94,0.0,152.5869764106589,153.3649846557917,1.91098246366771,1.841540958402102
42,calibration,0.75,both,0.09569935604008031,0.164,0.0,166.91124428914725,167.8838594601209,1.4178147644694368,1.3940852042135108
42,calibration,1.0,both,0.14454818720469442,0.002,1.0,180.0,180.0,1.0,1.0
42,power,-1.0,unweighted,0.16757375209571712,0.002,1.0,180.0,180.0,1.0,1.0
42,power,0.0,both,0.05078528540636959,1.0,0.0,115.84172740393637,118.8752881415319,4.706388094334613,3.934329540822287
42,power,0.25,both,0.06981246549748737,0.936,0.0,137.26568264066765,138.2930042538024,2.725123395388364,2.5234451010416947
42,power,0.5,both,0.09098186197532787,0.302,0.0,152.5869764106589,153.3649846557917,1.91098246366771,1.841540958402102
42,power,0.75,both,0.11848859747284898,0.002,1.0,166.91124428914725,167.8838594601209,1.4178147644694368,1.3940852042135108
42,power,1.0,both,0.16757375209571712,0.002,1.0,180.0,180.0,1.0,1.0
43,calibration,-1.0,unweighted,0.1644931660570035,0.002,1.0,180.0,180.0,1.0,1.0
43,calibration,0.0,both,0.03382136157073053,1.0,0.0,90.12204895086273,103.69128387507438,6.304818459571742,4.070338841141971
43,calibration,0.25,both,0.05336515032467569,0.998,0.0,121.59284380424113,125.82025483189676,3.20598497614737,2.6816750251702617
43,calibration,0.5,both,0.07461680266413336,0.816,0.0,141.15548532057156,143.46837955217345,2.148323661972211,1.9706832230247606
43,calibration,0.75,both,0.10364168969704254,0.048,1.0,160.05990373029368,161.20158499563553,1.5376701219143616,1.4804211626693795
43,calibration,1.0,both,0.1644931660570035,0.002,1.0,180.0,180.0,1.0,1.0
43,power,-1.0,unweighted,0.18869779187623836,0.002,1.0,180.0,180.0,1.0,1.0
43,power,0.0,both,0.046878785757999517,1.0,0.0,90.12204895086273,103.69128387507438,6.304818459571742,4.070338841141971
43,power,0.25,both,0.07199142897999719,0.868,0.0,121.59284380424113,125.82025483189676,3.20598497614737,2.6816750251702617
43,power,0.5,both,0.09709946635191397,0.126,0.0,141.15548532057156,143.46837955217345,2.148323661972211,1.9706832230247606
43,power,0.75,both,0.1286114450352614,0.002,1.0,160.05990373029368,161.20158499563553,1.5376701219143616,1.4804211626693795
43,power,1.0,both,0.18869779187623836,0.002,1.0,180.0,180.0,1.0,1.0
44,calibration,-1.0,unweighted,0.18582938195397042,0.002,1.0,180.0,180.0,1.0,1.0
44,calibration,0.0,both,0.040288328757085906,1.0,0.0,90.47172095604769,84.5465896648329,5.2200136675495585,6.443246226645318
44,calibration,0.25,both,0.06076086330227397,0.982,0.0,114.60061887785277,113.32548699801735,3.104225987139487,3.366810477683139
44,calibration,0.5,both,0.0831860393653325,0.55,0.0,133.34230140972653,133.12699422894391,2.19164006594072,2.274010777741111
44,calibration,0.75,both,0.11436855195838408,0.004,1.0,153.74200392836778,153.6942068639256,1.5996844613969368,1.6220823490890561
44,calibration,1.0,both,0.18582938195397042,0.002,1.0,180.0,180.0,1.0,1.0
44,power,-1.0,unweighted,0.2095892337296144,0.002,1.0,180.0,180.0,1.0,1.0
44,power,0.0,both,0.056008617587304306,0.99,0.0,90.47172095604769,84.5465896648329,5.2200136675495585,6.443246226645318
44,power,0.25,both,0.08172443668330012,0.58,0.0,114.60061887785277,113.32548699801735,3.104225987139487,3.366810477683139
44,power,0.5,both,0.10774995560340678,0.046,1.0,133.34230140972653,133.12699422894391,2.19164006594072,2.274010777741111
44,power,0.75,both,0.1410119628972546,0.002,1.0,153.74200392836778,153.6942068639256,1.5996844613969368,1.6220823490890561
44,power,1.0,both,0.2095892337296144,0.002,1.0,180.0,180.0,1.0,1.0
45,calibration,-1.0,unweighted,0.1603559051592745,0.002,1.0,180.0,180.0,1.0,1.0
45,calibration,0.0,both,0.03936753994209141,1.0,0.0,112.67868437781651,103.63518037746107,3.904623656443282,4.048995046464946
45,calibration,0.25,both,0.055904839964707125,0.996,0.0,133.31202893400578,125.42380048086179,2.585699536387869,2.6412844473393395
45,calibration,0.5,both,0.07508973873417915,0.836,0.0,148.7859737301704,142.2378764186206,1.902665607239576,1.9485111750568647
45,calibration,0.75,both,0.10210178682491512,0.08,0.0,163.6782837888653,159.78895029849258,1.4396119141886232,1.4766020766384602
45,calibration,1.0,both,0.1603559051592745,0.002,1.0,180.0,180.0,1.0,1.0
45,power,-1.0,unweighted,0.18437150967840268,0.002,1.0,180.0,180.0,1.0,1.0
45,power,0.0,both,0.05585061231104027,0.996,0.0,112.67868437781651,103.63518037746107,3.904623656443282,4.048995046464946
45,power,0.25,both,0.07656933582074543,0.806,0.0,133.31202893400578,125.42380048086179,2.585699536387869,2.6412844473393395
45,power,0.5,both,0.09890666562484011,0.132,0.0,148.7859737301704,142.2378764186206,1.902665607239576,1.9485111750568647
45,power,0.75,both,0.12796542815706052,0.002,1.0,163.6782837888653,159.78895029849258,1.4396119141886232,1.4766020766384602
45,power,1.0,both,0.18437150967840268,0.002,1.0,180.0,180.0,1.0,1.0
46,calibration,-1.0,unweighted,0.14511420134125896,0.002,1.0,180.0,180.0,1.0,1.0
46,calibration,0.0,both,0.03661569535605483,1.0,0.0,117.76970104141019,105.08227166008459,4.179003986530512,5.601176724615256
46,calibration,0.25,both,0.052715417478363474,1.0,0.0,137.68933355356532,134.90695875445408,2.599269689034021,2.9331354779441634
46,calibration,0.5,both,0.0712411281606552,0.932,0.0,153.184316196287,151.74563116239514,1.8706669550457573,1.9819216621563776
46,calibration,0.75,both,0.096918370474229,0.13,0.0,167.8616671919053,166.78713958520265,1.4035656529874376,1.4399451471939264
46,calibration,1.0,both,0.14511420134125896,0.002,1.0,180.0,180.0,1.0,1.0
46,power,-1.0,unweighted,0.16899107510288067,0.002,1.0,180.0,180.0,1.0,1.0
46,power,0.0,both,0.05218900239792982,1.0,0.0,117.76970104141019,105.08227166008459,4.179003986530512,5.601176724615256
46,power,0.25,both,0.07243913968742649,0.888,0.0,137.68933355356532,134.90695875445408,2.599269689034021,2.9331354779441634
46,power,0.5,both,0.09395453634348985,0.202,0.0,153.184316196287,151.74563116239514,1.8706669550457573,1.9819216621563776
46,power,0.75,both,0.12155602808051522,0.002,1.0,167.8616671919053,166.78713958520265,1.4035656529874376,1.4399451471939264
46,power,1.0,both,0.16899107510288067,0.002,1.0,180.0,180.0,1.0,1.0
47,calibration,-1.0,unweighted,0.1523254848727328,0.002,1.0,180.0,180.0,1.0,1.0
47,calibration,0.0,both,0.037640837471202934,1.0,0.0,103.18881863088376,113.85531267948926,5.760532693343825,4.263080503757407
47,calibration,0.25,both,0.054465063061546776,0.998,0.0,128.34552767205034,134.3881209130832,3.013557044133643,2.6691272160306942
47,calibration,0.5,both,0.07315016537956402,0.876,0.0,145.43222762182995,149.807665693142,2.04795215674779,1.921112563891572
47,calibration,0.75,both,0.09889327814194064,0.102,0.0,162.49395927254196,164.7655577320015,1.4877274117847443,1.4378283585840281
47,calibration,1.0,both,0.1523254848727328,0.002,1.0,180.0,180.0,1.0,1.0
47,power,-1.0,unweighted,0.1748288484987045,0.002,1.0,180.0,180.0,1.0,1.0
47,power,0.0,both,0.05101893271278578,0.998,0.0,103.18881863088376,113.85531267948926,5.760532693343825,4.263080503757407
47,power,0.25,both,0.07189114086309045,0.9,0.0,128.34552767205034,134.3881209130832,3.013557044133643,2.6691272160306942
47,power,0.5,both,0.09359131410000417,0.214,0.0,145.43222762182995,149.807665693142,2.04795215674779,1.921112563891572
47,power,0.75,both,0.12150124139250681,0.002,1.0,162.49395927254196,164.7655577320015,1.4877274117847443,1.4378283585840281
47,power,1.0,both,0.1748288484987045,0.002,1.0,180.0,180.0,1.0,1.0
48,calibration,-1.0,unweighted,0.14989843106995887,0.002,1.0,180.0,180.0,1.0,1.0
48,calibration,0.0,both,0.030995732549328574,1.0,0.0,94.40202813264023,109.18954950705138,7.403166927950338,4.376259963488272
48,calibration,0.25,both,0.05011413197005255,1.0,0.0,130.14536645798987,131.27085312053518,3.286185216048484,2.696849835100073
48,calibration,0.5,both,0.07059085813234327,0.908,0.0,149.81903147537264,147.96252159880498,2.107962142218185,1.9356104000458245
48,calibration,0.75,both,0.09802694735610819,0.142,0.0,166.0680479497095,164.3698369505224,1.4831285358277368,1.4453264432053485
48,calibration,1.0,both,0.14989843106995884,0.002,1.0,180.0,180.0,1.0,1.0
48,power,-1.0,unweighted,0.17274887402834935,0.002,1.0,180.0,180.0,1.0,1.0
48,power,0.0,both,0.04319359819217651,1.0,0.0,94.40202813264023,109.18954950705138,7.403166927950338,4.376259963488272
48,power,0.25,both,0.06760839731962466,0.924,0.0,130.14536645798987,131.27085312053518,3.286185216048484,2.696849835100073
48,power,0.5,both,0.09170815198365617,0.288,0.0,149.81903147537264,147.96252159880498,2.107962142218185,1.9356104000458245
48,power,0.75,both,0.12153238720724711,0.002,1.0,166.0680479497095,164.3698369505224,1.4831285358277368,1.4453264432053485
48,power,1.0,both,0.17274887402834935,0.002,1.0,180.0,180.0,1.0,1.0
49,calibration,-1.0,unweighted,0.159955658436214,0.002,1.0,180.0,180.0,1.0,1.0
49,calibration,0.0,both,0.04155508460874447,1.0,0.0,105.62711908748456,117.13553253862823,3.6821354523207055,3.386602384394954
49,calibration,0.25,both,0.059030883476214324,0.996,0.0,129.074042939754,135.3072198331626,2.5039982048857277,2.3820291255605333
49,calibration,0.5,both,0.07971470560510827,0.68,0.0,147.68744036049625,150.59517860452635,1.8710088716758775,1.8112177489628607
49,calibration,0.75,both,0.10807227018060493,0.022,1.0,165.29070367288978,166.30001639466423,1.4233648255952072,1.3980303640973064
49,calibration,1.0,both,0.159955658436214,0.002,1.0,180.0,180.0,1.0,1.0
49,power,-1.0,unweighted,0.18060310832952295,0.002,1.0,180.0,180.0,1.0,1.0
49,power,0.0,both,0.054880742135643035,0.998,0.0,105.62711908748456,117.13553253862823,3.6821354523207055,3.386602384394954
49,power,0.25,both,0.07558678777238961,0.778,0.0,129.074042939754,135.3072198331626,2.5039982048857277,2.3820291255605333
49,power,0.5,both,0.09873717070506974,0.13,0.0,147.68744036049625,150.59517860452635,1.8710088716758775,1.8112177489628607
49,power,0.75,both,0.12862791073452973,0.002,1.0,165.29070367288978,166.30001639466423,1.4233648255952072,1.3980303640973064
49,power,1.0,both,0.18060310832952292,0.002,1.0,180.0,180.0,1.0,1.0
50,calibration,-1.0,unweighted,0.1835561614083219,0.002,1.0,180.0,180.0,1.0,1.0
50,calibration,0.0,both,0.04376975586831628,1.0,0.0,98.55640933716036,98.8746970313405,3.8159555872682036,4.713254717468115
50,calibration,0.25,both,0.06424234260374341,0.97,0.0,121.36649249309912,122.50675410200539,2.6334606480539766,2.8846576209268115
50,calibration,0.5,both,0.0871148998724634,0.464,0.0,139.98635869928216,139.8496693120661,1.9763831746514748,2.060764193190316
50,calibration,0.75,both,0.11823938018249092,0.004,1.0,159.5626068446811,157.50724814829053,1.496539067447325,1.5272408456161188
50,calibration,1.0,both,0.18355616140832187,0.002,1.0,180.0,180.0,1.0,1.0
50,power,-1.0,unweighted,0.20576094250114313,0.002,1.0,180.0,180.0,1.0,1.0
50,power,0.0,both,0.058482931993368945,0.988,0.0,98.55640933716036,98.8746970313405,3.8159555872682036,4.713254717468115
50,power,0.25,both,0.08350501630141621,0.59,0.0,121.36649249309912,122.50675410200539,2.6334606480539766,2.8846576209268115
50,power,0.5,both,0.10961506333445527,0.026,1.0,139.98635869928216,139.8496693120661,1.9763831746514748,2.060764193190316
50,power,0.75,both,0.14256132148252224,0.002,1.0,159.5626068446811,157.50724814829053,1.496539067447325,1.5272408456161188
50,power,1.0,both,0.20576094250114313,0.002,1.0,180.0,180.0,1.0,1.0
51,calibration,-1.0,unweighted,0.16796187985825334,0.002,1.0,180.0,180.0,1.0,1.0
51,calibration,0.0,both,0.046676655416995665,1.0,0.0,99.12452237903366,100.34809693019365,6.083163172226548,4.66066608264494
51,calibration,0.25,both,0.06810604611558557,0.938,0.0,127.50817425637047,128.85018306583325,3.101171764012657,2.815975899183696
51,calibration,0.5,both,0.0892368505844459,0.362,0.0,144.52688305057845,147.85183211702238,2.0837380985313505,1.9878513221620508
51,calibration,0.75,both,0.11593350126044911,0.004,1.0,160.70962335266836,164.8288205188085,1.5065135999354158,1.4619159587302482
51,calibration,1.0,both,0.16796187985825334,0.002,1.0,180.0,180.0,1.0,1.0
51,power,-1.0,unweighted,0.1950669829294315,0.002,1.0,180.0,180.0,1.0,1.0
51,power,0.0,both,0.06569177397433765,0.952,0.0,99.12452237903366,100.34809693019365,6.083163172226548,4.66066608264494
51,power,0.25,both,0.09231257964736722,0.28,0.0,127.50817425637047,128.85018306583325,3.101171764012657,2.815975899183696
51,power,0.5,both,0.11658819734223795,0.01,1.0,144.52688305057845,147.85183211702238,2.0837380985313505,1.9878513221620508
51,power,0.75,both,0.14488560309132334,0.002,1.0,160.70962335266836,164.8288205188085,1.5065135999354158,1.4619159587302482
51,power,1.0,both,0.19506698292943148,0.002,1.0,180.0,180.0,1.0,1.0
52,calibration,-1.0,unweighted,0.13743337905807043,0.002,1.0,180.0,180.0,1.0,1.0
52,calibration,0.0,both,0.04686283427227533,1.0,0.0,124.21787222554133,128.8914924927019,4.031495855728384,4.004687584413127
52,calibration,0.25,both,0.0632488585045941,0.986,0.0,147.39443755805752,147.56425291811422,2.481226333629968,2.465917341597517
52,calibration,0.5,both,0.081164352100845,0.634,0.0,161.96797449514057,160.96953903074004,1.774969972242665,1.7716445460977874
52,calibration,0.75,both,0.10354589761834679,0.03,1.0,173.11792673822177,172.39493988656866,1.3386431103104095,1.3412439110012857
52,calibration,1.0,both,0.13743337905807043,0.002,1.0,180.0,180.0,1.0,1.0
52,power,-1.0,unweighted,0.15991303345526597,0.002,1.0,180.0,180.0,1.0,1.0
52,power,0.0,both,0.062353118404923594,0.98,0.0,124.21787222554133,128.8914924927019,4.031495855728384,4.004687584413127
52,power,0.25,both,0.08189419115558869,0.612,0.0,147.39443755805752,147.56425291811422,2.481226333629968,2.465917341597517
52,power,0.5,both,0.10212688741483893,0.052,0.0,161.96797449514057,160.96953903074004,1.774969972242665,1.7716445460977874
52,power,0.75,both,0.12603491804883374,0.002,1.0,173.11792673822177,172.39493988656866,1.3386431103104095,1.3412439110012857
52,power,1.0,both,0.15991303345526597,0.002,1.0,180.0,180.0,1.0,1.0
53,calibration,-1.0,unweighted,0.17706181412894376,0.002,1.0,180.0,180.0,1.0,1.0
53,calibration,0.0,both,0.04119848878163493,1.0,0.0,96.62986038581113,94.06328093983007,5.280823080721528,5.112344951490665
53,calibration,0.25,both,0.06098635790032111,0.996,0.0,122.01360154043822,120.09803234818241,3.0336045887429797,3.000036412247138
53,calibration,0.5,both,0.0823435662585543,0.61,0.0,139.87777939633833,138.8243486619075,2.112540400800781,2.10743782017664
53,calibration,0.75,both,0.11147149708580857,0.012,1.0,158.11326927377166,157.21383018760898,1.5409811377112579,1.5439981436270604
53,calibration,1.0,both,0.17706181412894376,0.002,1.0,180.0,180.0,1.0,1.0
53,power,-1.0,unweighted,0.2022243836686481,0.002,1.0,180.0,180.0,1.0,1.0
53,power,0.0,both,0.057839873873316294,0.994,0.0,96.62986038581113,94.06328093983007,5.280823080721528,5.112344951490665
53,power,0.25,both,0.08266132940723502,0.606,0.0,122.01360154043822,120.09803234818241,3.0336045887429797,3.000036412247138
53,power,0.5,both,0.10747826759604048,0.038,1.0,139.87777939633833,138.8243486619075,2.112540400800781,2.10743782017664
53,power,0.75,both,0.13856957760798008,0.002,1.0,158.11326927377166,157.21383018760898,1.5409811377112579,1.5439981436270604
53,power,1.0,both,0.2022243836686481,0.002,1.0,180.0,180.0,1.0,1.0
54,calibration,-1.0,unweighted,0.16317720336076819,0.002,1.0,180.0,180.0,1.0,1.0
54,calibration,0.0,both,0.03622313991572852,1.0,0.0,96.01667769047978,104.5590237729528,7.496073609405058,4.62631164054174
54,calibration,0.25,both,0.05647113293378397,0.996,0.0,126.29853527625566,129.61817530870624,3.3193288067276367,2.7981808103065493
54,calibration,0.5,both,0.07832515600795895,0.748,0.0,144.2355577098023,147.30849181749718,2.1483498631274545,1.9830086415609895
54,calibration,0.75,both,0.10778219660343381,0.01,1.0,161.8970369132184,164.54003796334572,1.5208822960844537,1.4629521248401998
54,calibration,1.0,both,0.16317720336076819,0.002,1.0,180.0,180.0,1.0,1.0
54,power,-1.0,unweighted,0.18514047877610118,0.002,1.0,180.0,180.0,1.0,1.0
54,power,0.0,both,0.04890003359098914,0.998,0.0,96.01667769047978,104.5590237729528,7.496073609405058,4.62631164054174
54,power,0.25,both,0.07398797569248755,0.846,0.0,126.29853527625566,129.61817530870624,3.3193288067276367,2.7981808103065493
54,power,0.5,both,0.09895249787533553,0.088,0.0,144.2355577098023,147.30849181749718,2.1483498631274545,1.9830086415609895
54,power,0.75,both,0.13019880706380144,0.002,1.0,161.8970369132184,164.54003796334572,1.5208822960844537,1.4629521248401998
54,power,1.0,both,0.18514047877610118,0.002,1.0,180.0,180.0,1.0,1.0
55,calibration,-1.0,unweighted,0.1766814967230605,0.002,1.0,180.0,180.0,1.0,1.0
55,calibration,0.0,both,0.03081484580374708,1.0,0.0,72.82961054125205,91.3410790290156,7.532500480410473,6.14878970179176
55,calibration,0.25,both,0.05190837133243146,1.0,0.0,112.50174329017231,119.1755869736212,3.525479214607976,3.271521786175665
55,calibration,0.5,both,0.07448041043081444,0.818,0.0,134.6316501644341,138.2045536692814,2.3010810807378648,2.2098296214488156
55,calibration,0.75,both,0.10563870048016724,0.042,1.0,154.7808909091605,157.22043972496655,1.6171634418486647,1.5786502907769164
55,calibration,1.0,both,0.1766814967230605,0.002,1.0,180.0,180.0,1.0,1.0
55,power,-1.0,unweighted,0.20077735387136106,0.002,1.0,180.0,180.0,1.0,1.0
55,power,0.0,both,0.04250223065590331,1.0,0.0,72.82961054125205,91.3410790290156,7.532500480410473,6.14878970179176
55,power,0.25,both,0.06998252140657048,0.892,0.0,112.50174329017231,119.1755869736212,3.525479214607976,3.271521786175665
55,power,0.5,both,0.09688512355009285,0.18,0.0,134.6316501644341,138.2045536692814,2.3010810807378648,2.2098296214488156
55,power,0.75,both,0.13081059438928097,0.002,1.0,154.7808909091605,157.22043972496655,1.6171634418486647,1.5786502907769164
55,power,1.0,both,0.20077735387136106,0.002,1.0,180.0,180.0,1.0,1.0
56,calibration,-1.0,unweighted,0.16670364178478891,0.002,1.0,180.0,180.0,1.0,1.0
56,calibration,0.0,both,0.04435575711119441,1.0,0.0,110.89996122391595,98.59263437171762,4.0838271075187995,5.7972494827376995
56,calibration,0.25,both,0.06132444251709486,0.986,0.0,129.0903545269961,126.18940741154695,2.6495253131977696,3.072621782979377
56,calibration,0.5,both,0.08037987272078616,0.682,0.0,144.680708036109,143.70313673402774,1.9445138732389056,2.0862796842844062
56,calibration,0.75,both,0.10722366674049727,0.026,1.0,161.77930936406563,160.38006310936584,1.466671433665511,1.5119387794482682
56,calibration,1.0,both,0.1667036417847889,0.002,1.0,180.0,180.0,1.0,1.0
56,power,-1.0,unweighted,0.19302075140984606,0.002,1.0,180.0,180.0,1.0,1.0
56,power,0.0,both,0.06428860071841326,0.962,0.0,110.89996122391595,98.59263437171762,4.0838271075187995,5.7972494827376995
56,power,0.25,both,0.08557642333285478,0.506,0.0,129.0903545269961,126.18940741154695,2.6495253131977696,3.072621782979377
56,power,0.5,both,0.10751628396438426,0.028,1.0,144.680708036109,143.70313673402774,1.9445138732389056,2.0862796842844062
56,power,0.75,both,0.13592362418992227,0.002,1.0,161.77930936406563,160.38006310936584,1.466671433665511,1.5119387794482682
56,power,1.0,both,0.19302075140984606,0.002,1.0,180.0,180.0,1.0,1.0
57,calibration,-1.0,unweighted,0.162914765279683,0.002,1.0,180.0,180.0,1.0,1.0
57,calibration,0.0,both,0.04296730696350151,1.0,0.0,108.87937984672743,117.91647079640018,3.8270387760223654,3.7911482514830483
57,calibration,0.25,both,0.05987078946682685,0.994,0.0,128.97691408183246,134.78808565521751,2.549790465620776,2.523348622285308
57,calibration,0.5,both,0.07955584715815064,0.72,0.0,145.45720759257094,149.09613326838576,1.8971300140485248,1.8715580580903024
57,calibration,0.75,both,0.10706410772927025,0.028,1.0,162.76116271729634,164.37545782298497,1.4444871681570548,1.4259940034953482
57,calibration,1.0,both,0.16291476527968296,0.002,1.0,180.0,180.0,1.0,1.0
57,power,-1.0,unweighted,0.1868841859091602,0.002,1.0,180.0,180.0,1.0,1.0
57,power,0.0,both,0.05899113492494234,0.996,0.0,108.87937984672743,117.91647079640018,3.8270387760223654,3.7911482514830483
57,power,0.25,both,0.07979613191453128,0.708,0.0,128.97691408183246,134.78808565521751,2.549790465620776,2.523348622285308
57,power,0.5,both,0.10236962793897836,0.082,0.0,145.45720759257094,149.09613326838576,1.8971300140485248,1.8715580580903024
57,power,0.75,both,0.1316679797407651,0.002,1.0,162.76116271729634,164.37545782298497,1.4444871681570548,1.4259940034953482
57,power,1.0,both,0.1868841859091602,0.002,1.0,180.0,180.0,1.0,1.0
58,calibration,-1.0,unweighted,0.18232106005182136,0.002,1.0,180.0,180.0,1.0,1.0
58,calibration,0.0,both,0.04077041330699994,1.0,0.0,96.15055071959141,83.23129574132005,4.6128799901510975,7.231812095493173
58,calibration,0.25,both,0.0600654162796212,0.986,0.0,117.3654350795463,113.58599595766604,2.9254969026390456,3.484823057639741
58,calibration,0.5,both,0.08143502562220414,0.61,0.0,134.18643824830198,133.65587035862356,2.1219033895601913,2.301217263977572
58,calibration,0.75,both,0.11178594747885529,0.012,1.0,153.33747241492205,154.38100602272908,1.578608844469416,1.6244092928311862
58,calibration,1.0,both,0.18232106005182136,0.002,1.0,180.0,180.0,1.0,1.0
58,power,-1.0,unweighted,0.20427937623837827,0.002,1.0,180.0,180.0,1.0,1.0
58,power,0.0,both,0.05776119461653853,0.986,0.0,96.15055071959141,83.23129574132005,4.6128799901510975,7.231812095493173
58,power,0.25,both,0.08153069570467308,0.618,0.0,117.3654350795463,113.58599595766604,2.9254969026390456,3.484823057639741
58,power,0.5,both,0.10583198625607439,0.046,1.0,134.18643824830198,133.65587035862356,2.1219033895601913,2.301217263977572
58,power,0.75,both,0.13760462200596812,0.002,1.0,153.33747241492205,154.38100602272908,1.578608844469416,1.6244092928311862
58,power,1.0,both,0.20427937623837827,0.002,1.0,180.0,180.0,1.0,1.0
59,calibration,-1.0,unweighted,0.1430005048773053,0.002,1.0,180.0,180.0,1.0,1.0
59,calibration,0.0,both,0.03571409213797724,1.0,0.0,115.74219166865105,116.44139915103585,3.854981532115927,4.439558151409032
59,calibration,0.25,both,0.05185728569832459,0.998,0.0,137.5981511106401,137.55740905855998,2.5041060640599584,2.659154798118455
59,calibration,0.5,both,0.0706159214318578,0.922,0.0,153.47828000024447,153.0449129173088,1.8346246904522117,1.8878441476965038
59,calibration,0.75,both,0.09626845555001365,0.144,0.0,168.2616036140724,167.58873481034158,1.3905127112265954,1.408427769145632
59,calibration,1.0,both,0.14300050487730528,0.002,1.0,180.0,180.0,1.0,1.0
59,power,-1.0,unweighted,0.16414967802164304,0.002,1.0,180.0,180.0,1.0,1.0
59,power,0.0,both,0.04819439205514087,0.998,0.0,115.74219166865105,116.44139915103585,3.854981532115927,4.439558151409032
59,power,0.25,both,0.06796802882392304,0.944,0.0,137.5981511106401,137.55740905855998,2.5041060640599584,2.659154798118455
59,power,0.5,both,0.08957564198395268,0.338,0.0,153.47828000024447,153.0449129173088,1.8346246904522117,1.8878441476965038
59,power,0.75,both,0.11725478862855654,0.002,1.0,168.2616036140724,167.58873481034158,1.3905127112265954,1.408427769145632
59,power,1.0,both,0.16414967802164304,0.002,1.0,180.0,180.0,1.0,1.0
60,calibration,-1.0,unweighted,0.15883006782502668,0.002,1.0,180.0,180.0,1.0,1.0
60,calibration,0.0,both,0.030669747907590392,1.0,0.0,94.7443809918419,101.7419030633739,4.634973672359215,6.013461351753926
60,calibration,0.25,both,0.04634021573354673,1.0,0.0,120.27121243717986,124.7646600948398,2.866947020870096,3.153332181364153
60,calibration,0.5,both,0.06600769384749315,0.946,0.0,139.77105234803992,141.8974112306568,2.0559131206124714,2.1328806113614633
60,calibration,0.75,both,0.09518117646968975,0.186,0.0,159.41097339307439,159.92743945859073,1.518974563250882,1.534622933810848
60,calibration,1.0,both,0.15883006782502668,0.002,1.0,180.0,180.0,1.0,1.0
60,power,-1.0,unweighted,0.1809696492531626,0.002,1.0,180.0,180.0,1.0,1.0
60,power,0.0,both,0.0427431052405373,1.0,0.0,94.7443809918419,101.7419030633739,4.634973672359215,6.013461351753926
60,power,0.25,both,0.0626965747419531,0.958,0.0,120.27121243717986,124.7646600948398,2.866947020870096,3.153332181364153
60,power,0.5,both,0.0859810910079534,0.482,0.0,139.77105234803992,141.8974112306568,2.0559131206124714,2.1328806113614633
60,power,0.75,both,0.11791156046538341,0.002,1.0,159.41097339307439,159.92743945859073,1.518974563250882,1.534622933810848
60,power,1.0,both,0.1809696492531626,0.002,1.0,180.0,180.0,1.0,1.0
61,calibration,-1.0,unweighted,0.15029140374942845,0.002,1.0,180.0,180.0,1.0,1.0
61,calibration,0.0,both,0.05355966403118895,1.0,0.0,134.9986367727143,121.65927972228162,3.318471108454932,4.443384603006359
61,calibration,0.25,both,0.07011108400109611,0.92,0.0,150.62167846510883,143.02305939607913,2.2610795475844636,2.5905065623628425
61,calibration,0.5,both,0.08899764982174804,0.342,0.0,162.3890798138299,158.1411054724397,1.6960955702952658,1.8262818238061558
61,calibration,0.75,both,0.11345984631592998,0.004,1.0,172.80017059846605,171.56665536559743,1.3165533561193201,1.364393936264791
61,calibration,1.0,both,0.15029140374942845,0.002,1.0,180.0,180.0,1.0,1.0
61,power,-1.0,unweighted,0.17030059346898338,0.002,1.0,180.0,180.0,1.0,1.0
61,power,0.0,both,0.06963807780405404,0.908,0.0,134.9986367727143,121.65927972228162,3.318471108454932,4.443384603006359
61,power,0.25,both,0.08864246585286528,0.376,0.0,150.62167846510883,143.02305939607913,2.2610795475844636,2.5905065623628425
61,power,0.5,both,0.10913599080928596,0.032,1.0,162.3890798138299,158.1411054724397,1.6960955702952658,1.8262818238061558
61,power,0.75,both,0.13433976223808095,0.002,1.0,172.80017059846605,171.56665536559743,1.3165533561193201,1.364393936264791
61,power,1.0,both,0.17030059346898335,0.002,1.0,180.0,180.0,1.0,1.0
