repeat,scenario,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
45,target_only,source,0.1151332829621074,0.002,1.0,176.06172039259016,180.0,1.3678584189873881,1.0
45,target_only,target,0.09902332644216888,0.104,0.0,180.0,171.85554346823858,1.0,1.3938679593291974
45,target_only,both,0.09119822934064553,0.26,0.0,176.06172039259016,171.85554346823858,1.3678584189873881,1.3938679593291974
45,both_sides,unweighted,0.13883231786313063,0.002,1.0,180.0,180.0,1.0,1.0
45,both_sides,source,0.11070998730558242,0.012,1.0,153.76196435524776,180.0,1.8282099156963711,1.0
45,both_sides,target,0.10034902019978575,0.082,0.0,180.0,157.86396527425072,1.0,1.7132849959950767
45,both_sides,both,0.07112985465029265,0.91,0.0,153.76196435524776,157.86396527425072,1.8282099156963711,1.7132849959950767
46,source_only,unweighted,0.10383383821063863,0.038,1.0,180.0,180.0,1.0,1.0
46,source_only,source,0.08159627473703908,0.574,0.0,164.27935466904336,180.0,1.6387441656386526,1.0
46,source_only,target,0.0886210304894734,0.346,0.0,180.0,172.14618549284572,1.0,1.5016539009523389
46,source_only,both,0.06731532690005426,0.944,0.0,164.27935466904336,172.14618549284572,1.6387441656386526,1.5016539009523389
46,target_only,unweighted,0.12376381077579639,0.002,1.0,180.0,180.0,1.0,1.0
46,target_only,source,0.11642003016115882,0.004,1.0,175.9107909546096,180.0,1.4543819800475706,1.0
46,target_only,target,0.09675131142468738,0.148,0.0,180.0,169.61957114379035,1.0,1.4743712131715379
46,target_only,both,0.08954636101039576,0.318,0.0,175.9107909546096,169.61957114379035,1.4543819800475706,1.4743712131715379
46,both_sides,unweighted,0.1443649929507697,0.002,1.0,180.0,180.0,1.0,1.0
46,both_sides,source,0.12093133327934617,0.002,1.0,153.86419471882581,180.0,1.8708210468651114,1.0
46,both_sides,target,0.10023583311608626,0.076,0.0,180.0,154.28054052972746,1.0,1.8136380733320705
46,both_sides,both,0.07565032852450757,0.804,0.0,153.86419471882581,154.28054052972746,1.8708210468651114,1.8136380733320705
47,source_only,unweighted,0.0928647633744856,0.198,0.0,180.0,180.0,1.0,1.0
47,source_only,source,0.07289190455023167,0.904,0.0,167.7775729409543,180.0,1.6516628501696529,1.0
47,source_only,target,0.08239930801983829,0.558,0.0,180.0,174.6624900851708,1.0,1.488728289477176
47,source_only,both,0.06347449084957228,0.988,0.0,167.7775729409543,174.6624900851708,1.6516628501696529,1.488728289477176
47,target_only,unweighted,0.1371373875933547,0.002,1.0,180.0,180.0,1.0,1.0
47,target_only,source,0.12827797683392772,0.002,1.0,172.61324517620193,180.0,1.6348121585662492,1.0
47,target_only,target,0.10116321419765638,0.058,0.0,180.0,164.17998193537844,1.0,1.6577076659922572
47,target_only,both,0.09207982966325558,0.258,0.0,172.61324517620193,164.17998193537844,1.6348121585662492,1.6577076659922572
47,both_sides,unweighted,0.15435114216582838,0.002,1.0,180.0,180.0,1.0,1.0
47,both_sides,source,0.13107854316705791,0.004,1.0,152.93528863122202,180.0,2.0157747549502556,1.0
47,both_sides,target,0.10680333816868366,0.016,1.0,180.0,151.34405734196122,1.0,1.9408459832871598
47,both_sides,both,0.08179131699945577,0.626,0.0,152.93528863122202,151.34405734196122,2.0157747549502556,1.9408459832871598
48,source_only,unweighted,0.10632698616826702,0.02,1.0,180.0,180.0,1.0,1.0
48,source_only,source,0.08585703644112838,0.472,0.0,165.48662919476968,180.0,1.594616910489121,1.0
48,source_only,target,0.09218856615544196,0.25,0.0,180.0,173.30226152900295,1.0,1.439600442095732
48,source_only,both,0.07252610681877021,0.86,0.0,165.48662919476968,173.30226152900295,1.594616910489121,1.439600442095732
48,target_only,unweighted,0.14224706504343848,0.002,1.0,180.0,180.0,1.0,1.0
48,target_only,source,0.12923711342296657,0.002,1.0,169.75645240756035,180.0,1.6322800640542403,1.0
48,target_only,target,0.10153888051750606,0.058,0.0,180.0,158.54118371623764,1.0,1.684985885539978
48,target_only,both,0.08857001710196342,0.35,0.0,169.75645240756035,158.54118371623764,1.6322800640542403,1.684985885539978
48,both_sides,unweighted,0.1574485215668343,0.002,1.0,180.0,180.0,1.0,1.0
48,both_sides,source,0.13391742008032517,0.002,1.0,151.1311310191772,180.0,1.9136331118093226,1.0
48,both_sides,target,0.10592813658568159,0.038,1.0,180.0,148.50164569683037,1.0,1.8691260643064367
48,both_sides,both,0.08114373257387762,0.614,0.0,151.1311310191772,148.50164569683037,1.9136331118093226,1.8691260643064367
49,source_only,unweighted,0.1321973136716964,0.002,1.0,180.0,180.0,1.0,1.0
49,source_only,source,0.10375743274481096,0.048,1.0,156.86045393264834,180.0,1.7180264473886964,1.0
49,source_only,target,0.10920935619417382,0.014,1.0,180.0,167.60035046233082,1.0,1.727693570745937
49,source_only,both,0.08149137808833812,0.654,0.0,156.86045393264834,167.60035046233082,1.7180264473886964,1.727693570745937
49,target_only,unweighted,0.16225631763450693,0.002,1.0,180.0,180.0,1.0,1.0
49,target_only,source,0.14643699881247701,0.002,1.0,166.85330579568222,180.0,1.6480359548077799,1.0
49,target_only,target,0.11444568757543468,0.006,1.0,180.0,152.96333006430487,1.0,1.917912083713402
49,target_only,both,0.09801703481031313,0.106,0.0,166.85330579568222,152.96333006430487,1.6480359548077799,1.917912083713402
49,both_sides,unweighted,0.1780339639536656,0.002,1.0,180.0,180.0,1.0,1.0
49,both_sides,source,0.14614648395588986,0.002,1.0,141.60461544400536,180.0,2.031206504343993,1.0
49,both_sides,target,0.12353327699830947,0.004,1.0,180.0,141.97199002898546,1.0,2.193660198168579
49,both_sides,both,0.08826082911937144,0.382,0.0,141.60461544400536,141.97199002898546,2.031206504343993,2.193660198168579
50,source_only,unweighted,0.10704966754305748,0.024,1.0,180.0,180.0,1.0,1.0
50,source_only,source,0.08078117963628,0.644,0.0,160.5960671514527,180.0,1.6183530644540491,1.0
50,source_only,target,0.08802017809576143,0.372,0.0,180.0,169.65983277420165,1.0,1.801241338375665
50,source_only,both,0.06260761375681996,0.996,0.0,160.5960671514527,169.65983277420165,1.6183530644540491,1.801241338375665
50,target_only,unweighted,0.1323751324112178,0.002,1.0,180.0,180.0,1.0,1.0
50,target_only,source,0.12433601775934428,0.002,1.0,172.97939102306563,180.0,1.417378095320048,1.0
50,target_only,target,0.09389051525568132,0.196,0.0,180.0,162.89323956966226,1.0,1.585856489484871
50,target_only,both,0.08548789588645242,0.464,0.0,172.97939102306563,162.89323956966226,1.417378095320048,1.585856489484871
50,both_sides,unweighted,0.16570811995122692,0.002,1.0,180.0,180.0,1.0,1.0
50,both_sides,source,0.13539588001227185,0.002,1.0,146.46983930430025,180.0,1.8872952370771785,1.0
50,both_sides,target,0.1151548764970998,0.004,1.0,180.0,146.6743771481948,1.0,1.9182915307130435
50,both_sides,both,0.08224703122900028,0.568,0.0,146.46983930430025,146.6743771481948,1.8872952370771785,1.9182915307130435
51,source_only,unweighted,0.12650661103490324,0.004,1.0,180.0,180.0,1.0,1.0
51,source_only,source,0.09280760096239085,0.242,0.0,153.95188839290773,180.0,1.821215544805599,1.0
51,source_only,target,0.10833812308800587,0.026,1.0,180.0,168.8396184932821,1.0,1.7259644323449272
51,source_only,both,0.07619737320270287,0.806,0.0,153.95188839290773,168.8396184932821,1.821215544805599,1.7259644323449272
51,target_only,unweighted,0.14999554088553574,0.002,1.0,180.0,180.0,1.0,1.0
51,target_only,source,0.13618420314090135,0.002,1.0,169.00869026996762,180.0,1.6940087068384466,1.0
51,target_only,target,0.10868931188185409,0.018,1.0,180.0,157.82621685451713,1.0,1.7217881382080564
51,target_only,both,0.09440550954134287,0.204,0.0,169.00869026996762,157.82621685451713,1.6940087068384466,1.7217881382080564
51,both_sides,unweighted,0.17357107338820302,0.002,1.0,180.0,180.0,1.0,1.0
51,both_sides,source,0.1438728954686003,0.002,1.0,137.35231323913527,180.0,2.1850630326175424,1.0
51,both_sides,target,0.11465301974243866,0.012,1.0,180.0,140.38638636971743,1.0,2.087760247967298
51,both_sides,both,0.08057718462752761,0.664,0.0,137.35231323913527,140.38638636971743,2.1850630326175424,2.087760247967298
52,source_only,unweighted,0.1172806851089773,0.002,1.0,180.0,180.0,1.0,1.0
52,source_only,source,0.08533135195458326,0.496,0.0,158.11636103243157,180.0,1.723044071518236,1.0
52,source_only,target,0.0997069773237343,0.094,0.0,180.0,169.60405485769996,1.0,1.606592257368207
52,source_only,both,0.06914240526420203,0.944,0.0,158.11636103243157,169.60405485769996,1.723044071518236,1.606592257368207
52,target_only,unweighted,0.1338155330742265,0.002,1.0,180.0,180.0,1.0,1.0
52,target_only,source,0.12130305845107822,0.002,1.0,170.69531462447387,180.0,1.6601003351320505,1.0
52,target_only,target,0.09286924765489446,0.254,0.0,180.0,160.6393415873678,1.0,1.5748709162873475
52,target_only,both,0.08059004411237908,0.668,0.0,170.69531462447387,160.6393415873678,1.6601003351320505,1.5748709162873475
52,both_sides,unweighted,0.168123872123152,0.002,1.0,180.0,180.0,1.0,1.0
52,both_sides,source,0.13552202355741313,0.002,1.0,140.58461677897864,180.0,2.0842012968885903,1.0
52,both_sides,target,0.11132017812515163,0.006,1.0,180.0,141.2097792040879,1.0,1.928130505818198
52,both_sides,both,0.07468802888687108,0.83,0.0,140.58461677897864,141.2097792040879,2.0842012968885903,1.928130505818198
53,source_only,unweighted,0.10658393347050754,0.026,1.0,180.0,180.0,1.0,1.0
53,source_only,source,0.0795137846953963,0.678,0.0,162.13311585173733,180.0,1.701211913239215,1.0
53,source_only,target,0.09350097702437316,0.176,0.0,180.0,173.68043043383304,1.0,1.6164857364570193
53,source_only,both,0.06757633045876875,0.962,0.0,162.13311585173733,173.68043043383304,1.701211913239215,1.6164857364570193
53,target_only,unweighted,0.14735929069501602,0.002,1.0,180.0,180.0,1.0,1.0
53,target_only,source,0.13153226303758947,0.002,1.0,167.69996391122177,180.0,1.7261713130096474,1.0
53,target_only,target,0.10628542234822336,0.032,1.0,180.0,158.89072791968553,1.0,1.8618524979701772
53,target_only,both,0.09038325259828398,0.304,0.0,167.69996391122177,158.89072791968553,1.7261713130096474,1.8618524979701772
53,both_sides,unweighted,0.16369825102880659,0.002,1.0,180.0,180.0,1.0,1.0
53,both_sides,source,0.13220046715194275,0.002,1.0,143.70047623478052,180.0,2.094893502133415,1.0
53,both_sides,target,0.11389909669480251,0.01,1.0,180.0,147.82952235470327,1.0,2.1366400223676503
53,both_sides,both,0.08054384459670838,0.63,0.0,143.70047623478052,147.82952235470327,2.094893502133415,2.1366400223676503
54,source_only,unweighted,0.11778920800944978,0.002,1.0,180.0,180.0,1.0,1.0
54,source_only,source,0.08617506547486448,0.454,0.0,155.19806415121934,180.0,1.7119914013044053,1.0
54,source_only,target,0.10234825007665847,0.05,0.0,180.0,170.46777114652676,1.0,1.5856018086239232
54,source_only,both,0.0715844405183501,0.884,0.0,155.19806415121934,170.46777114652676,1.7119914013044053,1.5856018086239232
54,target_only,unweighted,0.1531864311842707,0.002,1.0,180.0,180.0,1.0,1.0
54,target_only,source,0.13812849580159225,0.002,1.0,167.57471350146142,180.0,1.6322115600964564,1.0
54,target_only,target,0.10895699904878976,0.016,1.0,180.0,154.93756830875054,1.0,1.773656033878615
54,target_only,both,0.09256272806635342,0.222,0.0,167.57471350146142,154.93756830875054,1.6322115600964564,1.773656033878615
54,both_sides,unweighted,0.1827641546639232,0.002,1.0,180.0,180.0,1.0,1.0
54,both_sides,source,0.14716526115487985,0.002,1.0,138.33446529308378,180.0,2.0571703692251755,1.0
54,both_sides,target,0.12748630435339192,0.002,1.0,180.0,140.62531527858465,1.0,2.106685774469393
54,both_sides,both,0.08655102045423575,0.442,0.0,138.33446529308378,140.62531527858465,2.0571703692251755,2.106685774469393
55,source_only,unweighted,0.11246753734186862,0.008,1.0,180.0,180.0,1.0,1.0
55,source_only,source,0.0846077615096366,0.486,0.0,159.96052763729614,180.0,1.6509633187987458,1.0
55,source_only,target,0.09469361821540029,0.156,0.0,180.0,169.75291064752523,1.0,1.6405786725709912
55,source_only,both,0.06820452021774939,0.946,0.0,159.96052763729614,169.75291064752523,1.6509633187987458,1.6405786725709912
55,target_only,unweighted,0.1530406197607072,0.002,1.0,180.0,180.0,1.0,1.0
55,target_only,source,0.14353045949715504,0.002,1.0,171.42055399589714,180.0,1.5373354586663515,1.0
55,target_only,target,0.11058810822261907,0.006,1.0,180.0,159.01097112563545,1.0,1.7639951284861513
55,target_only,both,0.10098613329535051,0.07,0.0,171.42055399589714,159.01097112563545,1.5373354586663515,1.7639951284861513
55,both_sides,unweighted,0.1685548954046639,0.002,1.0,180.0,180.0,1.0,1.0
55,both_sides,source,0.14227850693155628,0.002,1.0,144.96075538082712,180.0,1.9531200863748677,1.0
55,both_sides,target,0.11166223715082388,0.018,1.0,180.0,143.10710783257196,1.0,2.106291877627407
55,both_sides,both,0.08291742772918051,0.556,0.0,144.96075538082712,143.10710783257196,1.9531200863748677,2.106291877627407
56,source_only,unweighted,0.11207368731900624,0.004,1.0,180.0,180.0,1.0,1.0
56,source_only,source,0.08804627264756357,0.402,0.0,163.5453702295445,180.0,1.6578500688595146,1.0
56,source_only,target,0.09549917455494905,0.188,0.0,180.0,171.47968536324294,1.0,1.637885513915727
56,source_only,both,0.07258351466391469,0.9,0.0,163.5453702295445,171.47968536324294,1.6578500688595146,1.637885513915727
56,target_only,unweighted,0.13423036789361378,0.002,1.0,180.0,180.0,1.0,1.0
56,target_only,source,0.1259744511307222,0.002,1.0,173.32442288787712,180.0,1.503092143634831,1.0
56,target_only,target,0.1010937528548347,0.058,0.0,180.0,166.06282563399316,1.0,1.6664219990353093
56,target_only,both,0.09262106330376729,0.224,0.0,173.32442288787712,166.06282563399316,1.503092143634831,1.6664219990353093
56,both_sides,unweighted,0.16232419981710106,0.002,1.0,180.0,180.0,1.0,1.0
56,both_sides,source,0.13646561442954677,0.002,1.0,152.08495333322261,180.0,1.9137555777941102,1.0
56,both_sides,target,0.11714462842892592,0.004,1.0,180.0,152.33174177284977,1.0,1.9934462611792183
56,both_sides,both,0.08906970581233786,0.34,0.0,152.08495333322261,152.33174177284977,1.9137555777941102,1.9934462611792183
57,source_only,unweighted,0.10790160608139004,0.01,1.0,180.0,180.0,1.0,1.0
57,source_only,source,0.08707462493640773,0.4,0.0,166.81252081093947,180.0,1.6211916158127708,1.0
57,source_only,target,0.09406053146026287,0.162,0.0,180.0,174.2304463362567,1.0,1.555538406913644
57,source_only,both,0.07395481914510127,0.858,0.0,166.81252081093947,174.2304463362567,1.6211916158127708,1.555538406913644
57,target_only,unweighted,0.1433234329751562,0.002,1.0,180.0,180.0,1.0,1.0
57,target_only,source,0.13379135674960624,0.002,1.0,173.36422599461227,180.0,1.5704417840335696,1.0
57,target_only,target,0.10551915165034045,0.026,1.0,180.0,162.98818714263894,1.0,1.7303745369959371
57,target_only,both,0.09571399013075053,0.14,0.0,173.36422599461227,162.98818714263894,1.5704417840335696,1.7303745369959371
57,both_sides,unweighted,0.16637714525224812,0.002,1.0,180.0,180.0,1.0,1.0
57,both_sides,source,0.1393784209041269,0.002,1.0,149.55918482220747,180.0,2.010531853569605,1.0
57,both_sides,target,0.1150585605635974,0.008,1.0,180.0,148.6386238393813,1.0,2.066527437318808
57,both_sides,both,0.08526838612786004,0.506,0.0,149.55918482220747,148.6386238393813,2.010531853569605,2.066527437318808
58,source_only,unweighted,0.0980903911370218,0.08,0.0,180.0,180.0,1.0,1.0
58,source_only,source,0.08035383491109585,0.708,0.0,168.88791372582455,180.0,1.5337760856324434,1.0
58,source_only,target,0.08522570355426146,0.51,0.0,180.0,174.67088007321985,1.0,1.44834688833368
58,source_only,both,0.06846984377458433,0.97,0.0,168.88791372582455,174.67088007321985,1.5337760856324434,1.44834688833368
58,target_only,unweighted,0.1265653454122847,0.002,1.0,180.0,180.0,1.0,1.0
58,target_only,source,0.11691276568282755,0.002,1.0,173.75421219272022,180.0,1.50991417141142,1.0
58,target_only,target,0.0945736849378986,0.19,0.0,180.0,165.845684226441,1.0,1.6145951854964424
58,target_only,both,0.08526092643179367,0.5,0.0,173.75421219272022,165.845684226441,1.50991417141142,1.6145951854964424
58,both_sides,unweighted,0.14885298449169335,0.002,1.0,180.0,180.0,1.0,1.0
58,both_sides,source,0.1243737200859798,0.002,1.0,154.38918604987563,180.0,1.8672780838663603,1.0
58,both_sides,target,0.10276343346481487,0.048,1.0,180.0,153.41147083485495,1.0,1.8840279323652231
58,both_sides,both,0.07726832965952918,0.776,0.0,154.38918604987563,153.41147083485495,1.8672780838663603,1.8840279323652231
59,source_only,unweighted,0.11614333657216888,0.004,1.0,180.0,180.0,1.0,1.0
59,source_only,source,0.0909198634052567,0.264,0.0,163.61201995572483,180.0,1.6201155529149134,1.0
59,source_only,target,0.10021337305005448,0.066,0.0,180.0,172.7621817310299,1.0,1.5372685606506662
59,source_only,both,0.07599417544986836,0.82,0.0,163.61201995572483,172.7621817310299,1.6201155529149134,1.5372685606506662
59,target_only,unweighted,0.1320933003734187,0.002,1.0,180.0,180.0,1.0,1.0
59,target_only,source,0.1202858841790093,0.002,1.0,173.40601110457527,180.0,1.4671682104688404,1.0
59,target_only,target,0.10364269382051029,0.044,1.0,180.0,168.08685257220196,1.0,1.565858534552919
59,target_only,both,0.09180371956236463,0.292,0.0,173.40601110457527,168.08685257220196,1.4671682104688404,1.565858534552919
59,both_sides,unweighted,0.14674532750342933,0.002,1.0,180.0,180.0,1.0,1.0
59,both_sides,source,0.11648919689535417,0.002,1.0,152.415209627467,180.0,1.8518249934310962,1.0
59,both_sides,target,0.1081290576024146,0.012,1.0,180.0,156.83237120379286,1.0,1.8527205298192189
59,both_sides,both,0.07776807591371243,0.78,0.0,152.415209627467,156.83237120379286,1.8518249934310962,1.8527205298192189
60,source_only,unweighted,0.11504366617131534,0.002,1.0,180.0,180.0,1.0,1.0
60,source_only,source,0.0855408693349215,0.478,0.0,155.67574823517958,180.0,1.743207047922947,1.0
60,source_only,target,0.09662289822589099,0.12,0.0,180.0,169.7886239882472,1.0,1.5714964003169671
60,source_only,both,0.06809358033371221,0.944,0.0,155.67574823517958,169.7886239882472,1.743207047922947,1.5714964003169671
60,target_only,unweighted,0.13780370846669715,0.002,1.0,180.0,180.0,1.0,1.0
60,target_only,source,0.12526465569961245,0.002,1.0,166.9006326331913,180.0,1.6454427562016634,1.0
60,target_only,target,0.09379250682311702,0.188,0.0,180.0,156.75809307040737,1.0,1.6622815808940976
60,target_only,both,0.08014905298197493,0.666,0.0,166.9006326331913,156.75809307040737,1.6454427562016634,1.6622815808940976
60,both_sides,unweighted,0.17171857281664382,0.002,1.0,180.0,180.0,1.0,1.0
60,both_sides,source,0.14649890132656568,0.002,1.0,141.72357958882105,180.0,2.033418353935516,1.0
60,both_sides,target,0.11568495159396461,0.002,1.0,180.0,144.4081355791855,1.0,1.894533884874801
60,both_sides,both,0.08566893066593656,0.48,0.0,141.72357958882105,144.4081355791855,2.033418353935516,1.894533884874801
61,source_only,unweighted,0.10973716944825485,0.008,1.0,180.0,180.0,1.0,1.0
61,source_only,source,0.08988504691492881,0.34,0.0,166.48560925179794,180.0,1.542139800579911,1.0
61,source_only,target,0.09386830903618704,0.21,0.0,180.0,172.74882415516635,1.0,1.4786822954094694
61,source_only,both,0.07480144530725338,0.86,0.0,166.48560925179794,172.74882415516635,1.542139800579911,1.4786822954094694
61,target_only,unweighted,0.13640324169333942,0.002,1.0,180.0,180.0,1.0,1.0
61,target_only,source,0.12789075859705512,0.002,1.0,174.0983455079781,180.0,1.4362264707421055,1.0
61,target_only,target,0.10204506163516514,0.062,0.0,180.0,166.0661152986318,1.0,1.5738570073345246
61,target_only,both,0.09348155064232386,0.212,0.0,174.0983455079781,166.0661152986318,1.4362264707421055,1.5738570073345246
61,both_sides,unweighted,0.15761550354366713,0.002,1.0,180.0,180.0,1.0,1.0
61,both_sides,source,0.13125707094949574,0.002,1.0,150.39182890012157,180.0,1.877527787038556,1.0
61,both_sides,target,0.10858217209717846,0.018,1.0,180.0,149.72651242259715,1.0,1.9291665592041571
61,both_sides,both,0.0800260744877761,0.676,0.0,150.39182890012157,149.72651242259715,1.877527787038556,1.9291665592041571
62,source_only,unweighted,0.11606645614235635,0.004,1.0,180.0,180.0,1.0,1.0
62,source_only,source,0.08624147530676729,0.464,0.0,159.02561206600288,180.0,1.709596298420138,1.0
62,source_only,target,0.09945053578345742,0.076,0.0,180.0,170.31891478732766,1.0,1.556115421529909
62,source_only,both,0.07046548059345517,0.938,0.0,159.02561206600288,170.31891478732766,1.709596298420138,1.556115421529909
62,target_only,unweighted,0.1467036398795915,0.002,1.0,180.0,180.0,1.0,1.0
62,target_only,source,0.13635646010775812,0.002,1.0,171.96671757887918,180.0,1.5451324830903252,1.0
62,target_only,target,0.10872392199370481,0.016,1.0,180.0,162.3588837910972,1.0,1.6322599387225358
62,target_only,both,0.09804602574284313,0.102,0.0,171.96671757887918,162.3588837910972,1.5451324830903252,1.6322599387225358
62,both_sides,unweighted,0.16761817939338514,0.002,1.0,180.0,180.0,1.0,1.0
62,both_sides,source,0.13871022649423093,0.002,1.0,146.62020919484434,180.0,1.966308728515815,1.0
62,both_sides,target,0.11963568882816752,0.004,1.0,180.0,149.2025249695032,1.0,1.916797166599309
62,both_sides,both,0.08781205555283216,0.384,0.0,146.62020919484434,149.2025249695032,1.966308728515815,1.916797166599309
63,source_only,unweighted,0.1052279530559366,0.016,1.0,180.0,180.0,1.0,1.0
63,source_only,source,0.08351073495289738,0.548,0.0,164.9406266870657,180.0,1.5875046821557761,1.0
63,source_only,target,0.09078035406210197,0.266,0.0,180.0,173.63140621183095,1.0,1.4546234977119776
63,source_only,both,0.0698367992871714,0.932,0.0,164.9406266870657,173.63140621183095,1.5875046821557761,1.4546234977119776
63,target_only,unweighted,0.1359144785474775,0.002,1.0,180.0,180.0,1.0,1.0
63,target_only,source,0.125428196598846,0.004,1.0,173.0339341139175,180.0,1.4808086428554679,1.0
63,target_only,target,0.10230043154247409,0.048,1.0,180.0,166.06237255149827,1.0,1.5591713728732195
63,target_only,both,0.09224001224875322,0.222,0.0,173.0339341139175,166.06237255149827,1.4808086428554679,1.5591713728732195
63,both_sides,unweighted,0.1585978680841335,0.002,1.0,180.0,180.0,1.0,1.0
63,both_sides,source,0.12959068431798984,0.002,1.0,151.49458633535028,180.0,1.8673331140169613,1.0
63,both_sides,target,0.11218370424216617,0.014,1.0,180.0,152.05718773705817,1.0,1.8372980375690604
63,both_sides,both,0.08072054335257503,0.638,0.0,151.49458633535028,152.05718773705817,1.8673331140169613,1.8372980375690604
64,source_only,unweighted,0.11614089220393231,0.004,1.0,180.0,180.0,1.0,1.0
64,source_only,source,0.09481290888755649,0.21,0.0,164.7113480980146,180.0,1.6592491233999802,1.0
64,source_only,target,0.09884652959030417,0.108,0.0,180.0,171.96705712162307,1.0,1.5295715375266952
64,source_only,both,0.07863437893842629,0.74,0.0,164.7113480980146,171.96705712162307,1.6592491233999802,1.5295715375266952
64,target_only,unweighted,0.1473260869151044,0.002,1.0,180.0,180.0,1.0,1.0
64,target_only,source,0.13767758557332932,0.002,1.0,172.28303007247297,180.0,1.561530424032068,1.0
64,target_only,target,0.10849459705505833,0.022,1.0,180.0,162.38902227098626,1.0,1.660509163185161
64,target_only,both,0.09847717239989938,0.108,0.0,172.28303007247297,162.38902227098626,1.561530424032068,1.660509163185161
64,both_sides,unweighted,0.16256900148605397,0.002,1.0,180.0,180.0,1.0,1.0
64,both_sides,source,0.13579223127809562,0.002,1.0,150.08408746129476,180.0,2.0032871244240056,1.0
64,both_sides,target,0.11055180480852117,0.012,1.0,180.0,146.79998292103542,1.0,1.9859487516340237
64,both_sides,both,0.0811656498440381,0.64,0.0,150.08408746129476,146.79998292103542,2.0032871244240056,1.9859487516340237
65,source_only,unweighted,0.10727788637402834,0.028,1.0,180.0,180.0,1.0,1.0
65,source_only,source,0.0848423434809677,0.504,0.0,164.37932204704293,180.0,1.599044156172802,1.0
65,source_only,target,0.0912212618929669,0.292,0.0,180.0,172.28954343160223,1.0,1.6133669656580303
65,source_only,both,0.06934448609294165,0.956,0.0,164.37932204704293,172.28954343160223,1.599044156172802,1.6133669656580303
65,target_only,unweighted,0.13502832933241884,0.002,1.0,180.0,180.0,1.0,1.0
65,target_only,source,0.12197567732923184,0.002,1.0,170.33748618434714,180.0,1.564285070301294,1.0
65,target_only,target,0.09534167364935558,0.168,0.0,180.0,159.73504299770536,1.0,1.7244305421079547
65,target_only,both,0.08203834854290287,0.614,0.0,170.33748618434714,159.73504299770536,1.564285070301294,1.7244305421079547
65,both_sides,unweighted,0.16169335467154397,0.002,1.0,180.0,180.0,1.0,1.0
65,both_sides,source,0.12978697190859687,0.002,1.0,147.38027886259778,180.0,1.9461323293098347,1.0
65,both_sides,target,0.11416857702417302,0.008,1.0,180.0,148.70199248366944,1.0,1.9922895514112997
65,both_sides,both,0.08027988630137166,0.668,0.0,147.38027886259778,148.70199248366944,1.9461323293098347,1.9922895514112997
66,source_only,unweighted,0.10836787932479805,0.01,1.0,180.0,180.0,1.0,1.0
66,source_only,source,0.08438304362485052,0.47,0.0,162.52992352588365,180.0,1.6113289452319342,1.0
66,source_only,target,0.09158727304012579,0.232,0.0,180.0,170.3050903162906,1.0,1.6793557210262247
66,source_only,both,0.06896450900423125,0.956,0.0,162.52992352588365,170.3050903162906,1.6113289452319342,1.6793557210262247
66,target_only,unweighted,0.1493789875781131,0.002,1.0,180.0,180.0,1.0,1.0
66,target_only,source,0.1394258809531292,0.002,1.0,170.35572822767048,180.0,1.5477675116917373,1.0
66,target_only,target,0.10402251716298967,0.04,1.0,180.0,156.6204999074086,1.0,1.8760499467180238
66,target_only,both,0.09357879708826891,0.226,0.0,170.35572822767048,156.6204999074086,1.5477675116917373,1.8760499467180238
66,both_sides,unweighted,0.16377511812223744,0.002,1.0,180.0,180.0,1.0,1.0
66,both_sides,source,0.1378025209480066,0.002,1.0,145.83800142997413,180.0,1.9523646558370826,1.0
66,both_sides,target,0.10715292598244629,0.02,1.0,180.0,143.33902084907348,1.0,2.1889889808608425
66,both_sides,both,0.07951218032661163,0.652,0.0,145.83800142997413,143.33902084907348,1.9523646558370826,2.1889889808608425
67,source_only,unweighted,0.13290347889041304,0.002,1.0,180.0,180.0,1.0,1.0
67,source_only,source,0.0927422215451651,0.222,0.0,146.3208721271844,180.0,1.9033181415929195,1.0
67,source_only,target,0.11299851098257532,0.006,1.0,180.0,167.58656797617795,1.0,1.7100660925712061
67,source_only,both,0.07425760061872319,0.832,0.0,146.3208721271844,167.58656797617795,1.9033181415929195,1.7100660925712061
67,target_only,unweighted,0.13614589239445207,0.002,1.0,180.0,180.0,1.0,1.0
67,target_only,source,0.12513842116140228,0.002,1.0,171.75347349188618,180.0,1.512290316104828,1.0
67,target_only,target,0.10241557018814149,0.074,0.0,180.0,164.24952814228172,1.0,1.595074864343549
67,target_only,both,0.09115188722988761,0.266,0.0,171.75347349188618,164.24952814228172,1.512290316104828,1.595074864343549
67,both_sides,unweighted,0.1626559823197683,0.002,1.0,180.0,180.0,1.0,1.0
67,both_sides,source,0.12053335598293843,0.002,1.0,138.88363556755607,180.0,2.066630905394289,1.0
67,both_sides,target,0.11934136997661515,0.002,1.0,180.0,147.91173094557072,1.0,1.9700426930894903
67,both_sides,both,0.07428856538968301,0.858,0.0,138.88363556755607,147.91173094557072,2.066630905394289,1.9700426930894903
68,source_only,unweighted,0.13538836781740587,0.002,1.0,180.0,180.0,1.0,1.0
68,source_only,source,0.1001967645050825,0.088,0.0,153.02984412661073,180.0,2.0247041228168694,1.0
68,source_only,target,0.11210963496838373,0.008,1.0,180.0,163.59401683924963,1.0,1.7721828269256397
