repeat,overlap_severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
18,0.1,source,0.07827028595215513,0.785,0.0,175.07550762229948,180.0,1.448343130340176,1.0
18,0.1,target,0.07710601748909146,0.795,0.0,180.0,172.52850894739055,1.0,1.4180358640793758
18,0.1,both,0.06634806466239458,0.97,0.0,175.07550762229948,172.52850894739055,1.448343130340176,1.4180358640793758
18,0.1,crump,0.08995948026215517,0.325,0.0,180.0,180.0,1.0,1.0
18,0.1,overlap,0.08910278858633452,0.37,0.0,179.78277182813963,179.41911731169412,0.24999991842554994,0.24999737059729887
18,0.2,unweighted,0.09858857357872275,0.105,0.0,180.0,180.0,1.0,1.0
18,0.2,source,0.0821804483093229,0.615,0.0,170.5897158920045,180.0,1.6205974071651326,1.0
18,0.2,target,0.07759651495855716,0.745,0.0,180.0,162.8893449706966,1.0,1.6281110966420762
18,0.2,both,0.06293274790056622,0.99,0.0,170.5897158920045,162.8893449706966,1.6205974071651326,1.6281110966420762
18,0.2,crump,0.09858857357872275,0.105,0.0,180.0,180.0,1.0,1.0
18,0.2,overlap,0.09440918418454468,0.2,0.0,179.22641863243675,177.3484730782721,0.24999531057573984,0.24999999834880363
18,0.3,unweighted,0.10976946825941167,0.01,1.0,180.0,180.0,1.0,1.0
18,0.3,source,0.08865710117146566,0.41,0.0,165.0406025162081,180.0,1.7935796265408157,1.0
18,0.3,target,0.0805291628097086,0.66,0.0,180.0,150.99309686040485,1.0,1.85362109774644
18,0.3,both,0.062042924068329806,0.985,0.0,165.0406025162081,150.99309686040485,1.7935796265408157,1.85362109774644
18,0.3,crump,0.10976946825941167,0.01,1.0,180.0,180.0,1.0,1.0
18,0.3,overlap,0.10127659315650692,0.065,0.0,178.0829691014021,173.66443083096064,0.24999977145636806,0.24997957946103047
18,0.4,unweighted,0.11568819253924707,0.005,1.0,180.0,180.0,1.0,1.0
18,0.4,source,0.09017213701479557,0.315,0.0,159.31243597779294,180.0,1.9589874602109267,1.0
18,0.4,target,0.08127340033290928,0.65,0.0,180.0,138.46542819375367,1.0,2.0784522485677868
18,0.4,both,0.05941641384917743,1.0,0.0,159.31243597779294,138.46542819375367,1.9589874602109267,2.0784522485677868
18,0.4,crump,0.11433115903127303,0.005,1.0,179.0,179.0,1.0,1.0
18,0.4,overlap,0.10390968323031707,0.04,1.0,176.38169415266057,169.3218666092395,0.24999436597615352,0.24999166605937914
19,0.0,unweighted,0.07445680917543057,0.85,0.0,180.0,180.0,1.0,1.0
19,0.0,source,0.07335082424971134,0.885,0.0,179.90413034685048,180.0,1.062605518244988,1.0
19,0.0,target,0.07323684478961753,0.885,0.0,180.0,179.92335541571757,1.0,1.0647888873563098
19,0.0,both,0.072137685610401,0.92,0.0,179.90413034685048,179.92335541571757,1.062605518244988,1.0647888873563098
19,0.0,crump,0.07445680917543057,0.85,0.0,180.0,180.0,1.0,1.0
19,0.0,overlap,0.07479336262643063,0.85,0.0,179.99987410861533,179.99992824123638,0.24999997893930379,0.24999998965207376
19,0.1,unweighted,0.0791492931717726,0.725,0.0,180.0,180.0,1.0,1.0
19,0.1,source,0.07094686756245484,0.925,0.0,176.56567294283548,180.0,1.371851196775699,1.0
19,0.1,target,0.07045584799173499,0.93,0.0,180.0,175.25767573661324,1.0,1.378301780001469
19,0.1,both,0.0626481523692817,1.0,0.0,176.56567294283548,175.25767573661324,1.371851196775699,1.378301780001469
19,0.1,crump,0.0791492931717726,0.725,0.0,180.0,180.0,1.0,1.0
19,0.1,overlap,0.07808706927190956,0.765,0.0,179.84538468187668,179.6389706369342,0.24999999639095508,0.24999997738445603
19,0.2,unweighted,0.08885366083676269,0.345,0.0,180.0,180.0,1.0,1.0
19,0.2,source,0.07607262290638028,0.83,0.0,172.1254631841214,180.0,1.564915043343503,1.0
19,0.2,target,0.0723740699216957,0.89,0.0,180.0,165.81003886543928,1.0,1.4863571148615582
19,0.2,both,0.0606408107970215,0.995,0.0,172.1254631841214,165.81003886543928,1.564915043343503,1.4863571148615582
19,0.2,crump,0.08885366083676269,0.345,0.0,180.0,180.0,1.0,1.0
19,0.2,overlap,0.08456691682807653,0.56,0.0,179.23628636203927,177.79778289102052,0.2499993594448786,0.24999967524728586
19,0.3,unweighted,0.09315696159122086,0.22,0.0,180.0,180.0,1.0,1.0
19,0.3,source,0.07779912782654361,0.8,0.0,168.5007288972777,180.0,1.6928096457320017,1.0
19,0.3,target,0.070012473822019,0.925,0.0,180.0,155.21785012148374,1.0,1.6528884775214938
19,0.3,both,0.056525710029651934,1.0,0.0,168.5007288972777,155.21785012148374,1.6928096457320017,1.6528884775214938
19,0.3,crump,0.09315696159122086,0.22,0.0,180.0,180.0,1.0,1.0
19,0.3,overlap,0.08517394149985077,0.485,0.0,178.4192387711929,174.98653114372192,0.2499987418571651,0.2499999909068543
19,0.4,unweighted,0.10202801116445663,0.06,0.0,180.0,180.0,1.0,1.0
19,0.4,source,0.08197426505736252,0.635,0.0,162.8828458356767,180.0,1.8705081232234746,1.0
19,0.4,target,0.0738069186837805,0.85,0.0,180.0,141.68776338488695,1.0,1.888470222955641
19,0.4,both,0.05665335880028893,0.995,0.0,162.8828458356767,141.68776338488695,1.8705081232234746,1.888470222955641
19,0.4,crump,0.10146930770400454,0.07,0.0,179.0,180.0,1.0,1.0
19,0.4,overlap,0.09155477484456566,0.32,0.0,176.64692041107207,170.80633808309756,0.2499999541190593,0.24999996623620133
20,0.0,unweighted,0.09793907750342935,0.13,0.0,180.0,180.0,1.0,1.0
20,0.0,source,0.09607074480967605,0.145,0.0,179.73204049150854,180.0,1.1038449951084859,1.0
20,0.0,target,0.09464300741965394,0.185,0.0,180.0,179.66502016802986,1.0,1.1166477957487912
20,0.0,both,0.09279809626628621,0.235,0.0,179.73204049150854,179.66502016802986,1.1038449951084859,1.1166477957487912
20,0.0,crump,0.09793907750342935,0.13,0.0,180.0,180.0,1.0,1.0
20,0.0,overlap,0.09841842900552818,0.13,0.0,179.99930534236833,179.99896135583552,0.2499999984183704,0.24999999886217492
20,0.1,unweighted,0.10851204561042524,0.015,1.0,180.0,180.0,1.0,1.0
20,0.1,source,0.1013005571759846,0.1,0.0,177.07350006206607,180.0,1.3407173680486906,1.0
20,0.1,target,0.09406570417044322,0.215,0.0,180.0,174.23411528897338,1.0,1.4134125473193389
20,0.1,both,0.08720056411719243,0.42,0.0,177.07350006206607,174.23411528897338,1.3407173680486906,1.4134125473193389
20,0.1,crump,0.10851204561042524,0.015,1.0,180.0,180.0,1.0,1.0
20,0.1,overlap,0.10732444337923132,0.03,1.0,179.91345838006302,179.59337376803114,0.24999986123251608,0.24999999618901791
20,0.2,unweighted,0.11217839125133364,0.01,1.0,180.0,180.0,1.0,1.0
20,0.2,source,0.10096609611747821,0.1,0.0,173.70693290892257,180.0,1.5008077673251001,1.0
20,0.2,target,0.09044042189730911,0.335,0.0,180.0,165.00315611515651,1.0,1.6382802191676558
20,0.2,both,0.08012610657108135,0.685,0.0,173.70693290892257,165.00315611515651,1.5008077673251001,1.6382802191676558
20,0.2,crump,0.11217839125133364,0.01,1.0,180.0,180.0,1.0,1.0
20,0.2,overlap,0.1083596122355318,0.02,1.0,179.58098800921704,177.71978593590543,0.24999986796144538,0.24999912460319373
20,0.3,unweighted,0.12152309575522023,0.005,1.0,180.0,180.0,1.0,1.0
20,0.3,source,0.1066832568149673,0.045,1.0,169.54046517552905,180.0,1.6551391632303856,1.0
20,0.3,target,0.09048094162270316,0.315,0.0,180.0,153.18324144828978,1.0,1.8621685221303852
20,0.3,both,0.07725671791693506,0.75,0.0,169.54046517552905,153.18324144828978,1.6551391632303856,1.8621685221303852
20,0.3,crump,0.12152309575522023,0.005,1.0,180.0,180.0,1.0,1.0
20,0.3,overlap,0.11391396288695184,0.01,1.0,178.79976870188227,174.34543446554807,0.24999783263864178,0.24999891178248404
20,0.4,unweighted,0.12824716030330743,0.005,1.0,180.0,180.0,1.0,1.0
20,0.4,source,0.10907820193996987,0.015,1.0,164.00150056601856,180.0,1.8339336551853083,1.0
20,0.4,target,0.08978602815340028,0.345,0.0,180.0,139.6386284463429,1.0,2.0976415267716226
20,0.4,both,0.07281130324418617,0.87,0.0,164.00150056601856,139.6386284463429,1.8339336551853083,2.0976415267716226
20,0.4,crump,0.12824716030330743,0.005,1.0,180.0,180.0,1.0,1.0
20,0.4,overlap,0.11569372979403432,0.005,1.0,177.17368783109518,168.9645592486771,0.2499953512850725,0.2499935406027974
21,0.0,unweighted,0.08270141937204695,0.56,0.0,180.0,180.0,1.0,1.0
21,0.0,source,0.08230453878565361,0.59,0.0,179.96178701257145,180.0,1.0511469509122922,1.0
21,0.0,target,0.08160011938117698,0.605,0.0,180.0,179.95846324530186,1.0,1.0384243145487386
21,0.0,both,0.08120465166175488,0.64,0.0,179.96178701257145,179.95846324530186,1.0511469509122922,1.0384243145487386
21,0.0,crump,0.08270141937204695,0.56,0.0,180.0,180.0,1.0,1.0
21,0.0,overlap,0.08315265533550284,0.56,0.0,179.99998204717207,179.99997927667414,0.24999999982036003,0.2499999999748803
21,0.1,unweighted,0.0934662675278159,0.225,0.0,180.0,180.0,1.0,1.0
21,0.1,source,0.086846391136146,0.42,0.0,177.19607609567134,180.0,1.425433929919356,1.0
21,0.1,target,0.0814395780968161,0.655,0.0,180.0,175.46603096662795,1.0,1.3616424718603968
21,0.1,both,0.07518013300114365,0.86,0.0,177.19607609567134,175.46603096662795,1.425433929919356,1.3616424718603968
21,0.1,crump,0.0934662675278159,0.225,0.0,180.0,180.0,1.0,1.0
21,0.1,overlap,0.09267617732407771,0.25,0.0,179.90917578470365,179.75422625842026,0.24999995774298728,0.24999914161994471
21,0.2,unweighted,0.10349338420210333,0.025,1.0,180.0,180.0,1.0,1.0
21,0.2,source,0.0926553362346371,0.285,0.0,173.54970474610866,180.0,1.6319630779761671,1.0
21,0.2,target,0.08156667190778691,0.655,0.0,180.0,166.8750400293969,1.0,1.585952918366861
21,0.2,both,0.07187473000725544,0.91,0.0,173.54970474610866,166.8750400293969,1.6319630779761671,1.585952918366861
21,0.2,crump,0.10349338420210333,0.025,1.0,180.0,180.0,1.0,1.0
21,0.2,overlap,0.09957406186955031,0.075,0.0,179.5391290759338,178.32201541039072,0.24999882702691276,0.24999993842117443
21,0.3,unweighted,0.11131838515470205,0.01,1.0,180.0,180.0,1.0,1.0
21,0.3,source,0.09700857900931448,0.145,0.0,168.54539460954445,180.0,1.8347357817700027,1.0
21,0.3,target,0.0804376247797786,0.665,0.0,180.0,155.08509861500346,1.0,1.8263729314503594
21,0.3,both,0.06807516223308985,0.935,0.0,168.54539460954445,155.08509861500346,1.8347357817700027,1.8263729314503594
21,0.3,crump,0.11131838515470205,0.01,1.0,180.0,180.0,1.0,1.0
21,0.3,overlap,0.10327812234287856,0.045,1.0,178.59704789864236,175.2059817429742,0.24999997242589178,0.24999744245302513
21,0.4,unweighted,0.12187563919372046,0.005,1.0,180.0,180.0,1.0,1.0
21,0.4,source,0.10279041302188438,0.045,1.0,162.29004000878854,180.0,2.0485472162202205,1.0
21,0.4,target,0.08349585620198954,0.59,0.0,180.0,141.323950058063,1.0,2.08558563387177
21,0.4,both,0.06761884282980823,0.965,0.0,162.29004000878854,141.323950058063,2.0485472162202205,2.08558563387177
21,0.4,crump,0.12083036665363894,0.005,1.0,180.0,179.0,1.0,1.0
21,0.4,overlap,0.11084809656406741,0.01,1.0,176.7648785251899,170.65585001025457,0.24999946768408482,0.2499889361225218
22,0.0,unweighted,0.07314673353909465,0.885,0.0,180.0,180.0,1.0,1.0
22,0.0,source,0.0720007093222638,0.93,0.0,179.88755212720636,180.0,1.0517775349188243,1.0
22,0.0,target,0.07135795282487993,0.93,0.0,180.0,179.85356168727085,1.0,1.0920365618844523
22,0.0,both,0.07022585584384591,0.965,0.0,179.88755212720636,179.85356168727085,1.0517775349188243,1.0920365618844523
22,0.0,crump,0.07314673353909465,0.885,0.0,180.0,180.0,1.0,1.0
22,0.0,overlap,0.07340708637072783,0.89,0.0,179.99981666964013,179.99979492060726,0.2499999999834338,0.24999999807431061
22,0.1,unweighted,0.0816737444749276,0.62,0.0,180.0,180.0,1.0,1.0
22,0.1,source,0.07444859345540861,0.88,0.0,177.01291654143597,180.0,1.2692107680639728,1.0
22,0.1,target,0.07069413024103229,0.93,0.0,180.0,174.1277257573878,1.0,1.4948430399048995
22,0.1,both,0.06405169709737216,0.99,0.0,177.01291654143597,174.1277257573878,1.2692107680639728,1.4948430399048995
22,0.1,crump,0.0816737444749276,0.62,0.0,180.0,180.0,1.0,1.0
22,0.1,overlap,0.08085659043635028,0.68,0.0,179.8716249301106,179.61176054165148,0.24999999540485407,0.24999999757389013
22,0.2,unweighted,0.09227932194025304,0.29,0.0,180.0,180.0,1.0,1.0
22,0.2,source,0.08199413901536393,0.665,0.0,173.8749117398499,180.0,1.3919662453372166,1.0
22,0.2,target,0.07070031195165696,0.925,0.0,180.0,164.80784628146316,1.0,1.7259094135835626
22,0.2,both,0.06163264913866431,0.995,0.0,173.8749117398499,164.80784628146316,1.3919662453372166,1.7259094135835626
22,0.2,crump,0.09227932194025304,0.29,0.0,180.0,180.0,1.0,1.0
22,0.2,overlap,0.08736607105721687,0.485,0.0,179.47860513243754,177.75739704728295,0.24999986138960717,0.24999989272849735
22,0.3,unweighted,0.10097853795153178,0.08,0.0,180.0,180.0,1.0,1.0
22,0.3,source,0.08771809013079641,0.445,0.0,170.31402084898846,180.0,1.5052718120140467,1.0
22,0.3,target,0.07121791155183343,0.91,0.0,180.0,153.31994029424465,1.0,1.9345331785724262
22,0.3,both,0.06006599587152381,1.0,0.0,170.31402084898846,153.31994029424465,1.5052718120140467,1.9345331785724262
22,0.3,crump,0.10097853795153178,0.08,0.0,180.0,180.0,1.0,1.0
22,0.3,overlap,0.09258897761002291,0.29,0.0,178.74184974811106,174.51466271228205,0.24999998615725477,0.2499998906930859
22,0.4,unweighted,0.10937239083219022,0.015,1.0,180.0,180.0,1.0,1.0
22,0.4,source,0.0919338254769975,0.29,0.0,164.0515732611807,180.0,1.678575396303477,1.0
22,0.4,target,0.07056752926678916,0.925,0.0,180.0,138.21970908197008,1.0,2.214045251481569
22,0.4,both,0.05632058251756107,1.0,0.0,164.0515732611807,138.21970908197008,1.678575396303477,2.214045251481569
22,0.4,crump,0.10949593710777236,0.015,1.0,179.0,179.0,1.0,1.0
22,0.4,overlap,0.09541633305512723,0.195,0.0,176.85610193724412,168.3000414559058,0.2499987291512135,0.2499956728211042
23,0.0,unweighted,0.07008602156683433,0.91,0.0,180.0,180.0,1.0,1.0
23,0.0,source,0.06924615176689031,0.925,0.0,179.93041269674305,180.0,1.0619304623064094,1.0
23,0.0,target,0.06898419098852016,0.93,0.0,180.0,179.93277961295516,1.0,1.0549561291521212
23,0.0,both,0.06815041135733813,0.935,0.0,179.93041269674305,179.93277961295516,1.0619304623064094,1.0549561291521212
23,0.0,crump,0.07008602156683433,0.91,0.0,180.0,180.0,1.0,1.0
23,0.0,overlap,0.07042470166657214,0.915,0.0,179.99993354665207,179.9999213826864,0.249999980859531,0.24999998801959294
23,0.1,unweighted,0.0776498685413809,0.75,0.0,180.0,180.0,1.0,1.0
23,0.1,source,0.0710043305339789,0.895,0.0,177.43298993884795,180.0,1.3703023604822897,1.0
23,0.1,target,0.06731902101015744,0.95,0.0,180.0,175.26493102332654,1.0,1.3641308235599083
23,0.1,both,0.06109033992466435,0.995,0.0,177.43298993884795,175.26493102332654,1.3703023604822897,1.3641308235599083
23,0.1,crump,0.0776498685413809,0.75,0.0,180.0,180.0,1.0,1.0
23,0.1,overlap,0.07638041093956782,0.81,0.0,179.91686997635338,179.6503483783005,0.24999999944119156,0.24999839876571342
23,0.2,unweighted,0.08829708504801098,0.335,0.0,180.0,180.0,1.0,1.0
23,0.2,source,0.07748176247249844,0.82,0.0,173.91992603526467,180.0,1.5654076250484168,1.0
23,0.2,target,0.06907443984101667,0.94,0.0,180.0,165.7552495876358,1.0,1.5992834786082204
23,0.2,both,0.0595122933493773,0.99,0.0,173.91992603526467,165.7552495876358,1.5654076250484168,1.5992834786082204
23,0.2,crump,0.08829708504801098,0.335,0.0,180.0,180.0,1.0,1.0
23,0.2,overlap,0.08403307137071317,0.53,0.0,179.56925101038595,177.82956186536993,0.249999212447688,0.24999992347393754
23,0.3,unweighted,0.09640275682060662,0.135,0.0,180.0,180.0,1.0,1.0
23,0.3,source,0.081586251617145,0.58,0.0,169.5827237199301,180.0,1.743324025947282,1.0
23,0.3,target,0.06846031663434865,0.925,0.0,180.0,153.7692398658098,1.0,1.8279766877833041
23,0.3,both,0.055938390969386305,1.0,0.0,169.5827237199301,153.7692398658098,1.743324025947282,1.8279766877833041
23,0.3,crump,0.09518538634848381,0.15,0.0,180.0,179.0,1.0,1.0
23,0.3,overlap,0.08720905732333736,0.41,0.0,178.81848866040437,174.13002722030518,0.24999841357767613,0.24998447028702006
23,0.4,unweighted,0.10549969707361684,0.035,1.0,180.0,180.0,1.0,1.0
23,0.4,source,0.08717829099364943,0.41,0.0,164.68184467818784,180.0,1.91932120475183,1.0
23,0.4,target,0.06966207114941117,0.94,0.0,180.0,140.21668778059603,1.0,2.0608661226707543
23,0.4,both,0.05489544406420227,0.995,0.0,164.68184467818784,140.21668778059603,1.91932120475183,2.0608661226707543
23,0.4,crump,0.10433312833835284,0.04,1.0,180.0,179.0,1.0,1.0
23,0.4,overlap,0.09301945968353689,0.24,0.0,177.57334798891145,169.7607757917576,0.24999999914590446,0.24999998517725652
24,0.0,unweighted,0.07065070968602348,0.955,0.0,180.0,180.0,1.0,1.0
24,0.0,source,0.06672843435856758,0.985,0.0,179.01483742419933,180.0,1.2592960426376503,1.0
24,0.0,target,0.0660726330240991,0.99,0.0,180.0,178.9173538563737,1.0,1.1973020064846938
24,0.0,both,0.062285706385711494,0.995,0.0,179.01483742419933,178.9173538563737,1.2592960426376503,1.1973020064846938
24,0.0,crump,0.07065070968602348,0.955,0.0,180.0,180.0,1.0,1.0
24,0.0,overlap,0.07083249878649925,0.955,0.0,179.9891375305605,179.9871592348071,0.2499998983427863,0.24999979919509613
24,0.1,unweighted,0.08039007677945437,0.645,0.0,180.0,180.0,1.0,1.0
24,0.1,source,0.07097084082618871,0.95,0.0,174.97909251960982,180.0,1.564734678543602,1.0
24,0.1,target,0.06682333788425361,0.985,0.0,180.0,171.13233590897323,1.0,1.4882627038712397
24,0.1,both,0.05820989962211656,0.995,0.0,174.97909251960982,171.13233590897323,1.564734678543602,1.4882627038712397
24,0.1,crump,0.08039007677945437,0.645,0.0,180.0,180.0,1.0,1.0
24,0.1,overlap,0.0781871235343335,0.775,0.0,179.74014726256476,178.98294929129256,0.24999979751501356,0.24999591032505247
24,0.2,unweighted,0.08779170667581161,0.38,0.0,180.0,180.0,1.0,1.0
24,0.2,source,0.07582786085642017,0.87,0.0,172.13711254904007,180.0,1.7014823331061102,1.0
24,0.2,target,0.06620647075465141,0.98,0.0,180.0,161.82187979625752,1.0,1.6532381489832033
24,0.2,both,0.05560199996630956,1.0,0.0,172.13711254904007,161.82187979625752,1.7014823331061102,1.6532381489832033
24,0.2,crump,0.08779170667581161,0.38,0.0,180.0,180.0,1.0,1.0
24,0.2,overlap,0.08106868590785352,0.675,0.0,179.37369872917208,176.27941203753366,0.24999878704331288,0.2499999500053842
24,0.3,unweighted,0.09388810585276636,0.18,0.0,180.0,180.0,1.0,1.0
24,0.3,source,0.07823078396924875,0.775,0.0,167.45126297179215,180.0,1.8864681244590156,1.0
24,0.3,target,0.0658660136679837,0.985,0.0,180.0,149.01161947860368,1.0,1.8810436435031592
24,0.3,both,0.052524275010118554,1.0,0.0,167.45126297179215,149.01161947860368,1.8864681244590156,1.8810436435031592
24,0.3,crump,0.09388810585276636,0.18,0.0,180.0,180.0,1.0,1.0
24,0.3,overlap,0.08341021892341909,0.565,0.0,178.42069926042458,171.66002180287944,0.24999988760457065,0.2499998616496241
24,0.4,unweighted,0.10557403882792257,0.04,1.0,180.0,180.0,1.0,1.0
24,0.4,source,0.08553945542292676,0.485,0.0,161.33888251833807,180.0,2.0982483962793177,1.0
24,0.4,target,0.06814030654821582,0.97,0.0,180.0,134.71283113268004,1.0,2.1401808460482
24,0.4,both,0.05164954844858599,1.0,0.0,161.33888251833807,134.71283113268004,2.0982483962793177,2.1401808460482
24,0.4,crump,0.10145962731680863,0.075,0.0,180.0,172.0,1.0,1.0
24,0.4,overlap,0.08796646951903385,0.34,0.0,176.5600195128547,165.07753937518757,0.24999995276742584,0.24999052114960615
25,0.0,unweighted,0.07994941605700351,0.675,0.0,180.0,180.0,1.0,1.0
25,0.0,source,0.07978528550543441,0.695,0.0,179.98453635693514,180.0,1.0232507722590722,1.0
25,0.0,target,0.07925711154377897,0.705,0.0,180.0,179.98157491723467,1.0,1.027981618416103
25,0.0,both,0.07909240423560276,0.705,0.0,179.98453635693514,179.98157491723467,1.0232507722590722,1.027981618416103
25,0.0,crump,0.07994941605700351,0.675,0.0,180.0,180.0,1.0,1.0
25,0.0,overlap,0.08038219615740697,0.67,0.0,179.9999978017548,179.99999654858686,0.24999999012173368,0.24999999973545986
25,0.1,unweighted,0.08629494170096022,0.43,0.0,180.0,180.0,1.0,1.0
25,0.1,source,0.07940445041823223,0.705,0.0,177.68106914097592,180.0,1.2834889192313335,1.0
25,0.1,target,0.0767275399866515,0.79,0.0,180.0,175.5367638690332,1.0,1.370143245194421
25,0.1,both,0.07017440869507216,0.955,0.0,177.68106914097592,175.5367638690332,1.2834889192313335,1.370143245194421
25,0.1,crump,0.08629494170096022,0.43,0.0,180.0,180.0,1.0,1.0
25,0.1,overlap,0.08585052930542562,0.47,0.0,179.94997768833753,179.74882729627546,0.24999919457857933,0.24999949696603918
25,0.2,unweighted,0.09686391841944826,0.1,0.0,180.0,180.0,1.0,1.0
25,0.2,source,0.08493053522209791,0.505,0.0,173.7307761264782,180.0,1.4679681151827988,1.0
25,0.2,target,0.07751547695289336,0.78,0.0,180.0,165.71313262116337,1.0,1.6401971408870608
25,0.2,both,0.06665218329342293,0.975,0.0,173.7307761264782,165.71313262116337,1.4679681151827988,1.6401971408870608
25,0.2,crump,0.09686391841944826,0.1,0.0,180.0,180.0,1.0,1.0
25,0.2,overlap,0.09316530853989594,0.18,0.0,179.6286851974318,177.9966012421122,0.24999997969145582,0.24998792900756261
25,0.3,unweighted,0.10371238187776255,0.035,1.0,180.0,180.0,1.0,1.0
25,0.3,source,0.0877962474645465,0.385,0.0,168.4617545693646,180.0,1.6464286547296503,1.0
25,0.3,target,0.07683216560486472,0.755,0.0,180.0,152.72813886818648,1.0,1.9032180763928686
25,0.3,both,0.062381333465913735,0.99,0.0,168.4617545693646,152.72813886818648,1.6464286547296503,1.9032180763928686
25,0.3,crump,0.10371238187776255,0.035,1.0,180.0,180.0,1.0,1.0
25,0.3,overlap,0.09571116849090347,0.13,0.0,178.7324484030865,174.08613925954447,0.24999831051898483,0.24999960415649541
25,0.4,unweighted,0.1139626162170401,0.01,1.0,180.0,180.0,1.0,1.0
25,0.4,source,0.09204960600029874,0.245,0.0,161.37514208452617,180.0,1.8515207524448585,1.0
25,0.4,target,0.07921702796908374,0.7,0.0,180.0,137.61029892670345,1.0,2.189999948108313
25,0.4,both,0.06001908778624625,0.995,0.0,161.37514208452617,137.61029892670345,1.8515207524448585,2.189999948108313
25,0.4,crump,0.11270890034605313,0.005,1.0,180.0,176.0,1.0,1.0
25,0.4,overlap,0.10044306469055825,0.055,0.0,176.73029147802242,167.98314715544734,0.24999999948647172,0.2499976592861432
26,0.0,unweighted,0.08300626809937511,0.545,0.0,180.0,180.0,1.0,1.0
26,0.0,source,0.08480666169310505,0.485,0.0,179.93669789604138,180.0,1.0455253033691287,1.0
26,0.0,target,0.08435690108907944,0.51,0.0,180.0,179.9374380659358,1.0,1.0569981975687048
26,0.0,both,0.08617686574439705,0.41,0.0,179.93669789604138,179.9374380659358,1.0455253033691287,1.0569981975687048
26,0.0,crump,0.08300626809937511,0.545,0.0,180.0,180.0,1.0,1.0
26,0.0,overlap,0.08348710170133684,0.545,0.0,179.99994753690373,179.99995978528466,0.24999999800280948,0.24999999913773335
26,0.1,unweighted,0.08891187319006248,0.32,0.0,180.0,180.0,1.0,1.0
26,0.1,source,0.08316755041061333,0.535,0.0,178.58225934032927,180.0,1.3164976623758462,1.0
26,0.1,target,0.08113569582716329,0.6,0.0,180.0,177.61786183731448,1.0,1.2438079388890344
26,0.1,both,0.07566711521456461,0.795,0.0,178.58225934032927,177.61786183731448,1.3164976623758462,1.2438079388890344
26,0.1,crump,0.08891187319006248,0.32,0.0,180.0,180.0,1.0,1.0
26,0.1,overlap,0.08908966297748275,0.33,0.0,179.97619564884891,179.92530884778802,0.24999998245486715,0.24999999874289558
26,0.2,unweighted,0.0927069758802012,0.175,0.0,180.0,180.0,1.0,1.0
26,0.2,source,0.081330287961557,0.62,0.0,175.0983715087537,180.0,1.5708826902676167,1.0
26,0.2,target,0.07716425335533314,0.795,0.0,180.0,169.9759683942632,1.0,1.490164533587064
26,0.2,both,0.06688259430410348,0.97,0.0,175.0983715087537,169.9759683942632,1.5708826902676167,1.490164533587064
26,0.2,crump,0.0927069758802012,0.175,0.0,180.0,180.0,1.0,1.0
26,0.2,overlap,0.09111898562855283,0.27,0.0,179.7426316358486,178.99485375089057,0.24999648153529636,0.24999830090132888
26,0.3,unweighted,0.10436648757811309,0.025,1.0,180.0,180.0,1.0,1.0
26,0.3,source,0.08744437520628923,0.405,0.0,170.04768329599545,180.0,1.7967284809883652,1.0
26,0.3,target,0.07949244729491164,0.7,0.0,180.0,158.51270706788358,1.0,1.7444885195773996
26,0.3,both,0.06494597088995852,0.985,0.0,170.04768329599545,158.51270706788358,1.7967284809883652,1.7444885195773996
26,0.3,crump,0.10436648757811309,0.025,1.0,180.0,180.0,1.0,1.0
26,0.3,overlap,0.09966991813847156,0.085,0.0,179.0114467214073,176.470972348826,0.2499998603827935,0.24999657384285315
26,0.4,unweighted,0.11019924839963421,0.02,1.0,180.0,180.0,1.0,1.0
26,0.4,source,0.08803131499957409,0.41,0.0,163.93792053744974,180.0,2.0108257873989523,1.0
26,0.4,target,0.07872463693105303,0.755,0.0,180.0,145.22964617743702,1.0,2.0002116945339417
26,0.4,both,0.06035021573851171,1.0,0.0,163.93792053744974,145.22964617743702,2.0108257873989523,2.0002116945339417
26,0.4,crump,0.11019924839963421,0.02,1.0,180.0,180.0,1.0,1.0
26,0.4,overlap,0.10206117039586834,0.085,0.0,177.53957805933393,172.53618835639793,0.24999999242452017,0.24998604896186294
27,0.0,unweighted,0.06591078913275417,0.95,0.0,180.0,180.0,1.0,1.0
27,0.0,source,0.06503634064665145,0.965,0.0,179.945285031103,180.0,1.0459326104893811,1.0
27,0.0,target,0.06515037558189932,0.97,0.0,180.0,179.95502066880354,1.0,1.0525124841489382
27,0.0,both,0.06428162968993087,0.975,0.0,179.945285031103,179.95502066880354,1.0459326104893811,1.0525124841489382
27,0.0,crump,0.06591078913275417,0.95,0.0,180.0,180.0,1.0,1.0
27,0.0,overlap,0.06627219809892794,0.95,0.0,179.99996984965958,179.99997507277308,0.24999999725475933,0.24999985247828846
27,0.1,unweighted,0.07666748971193416,0.72,0.0,180.0,180.0,1.0,1.0
27,0.1,source,0.0677688716084297,0.925,0.0,176.98047197945345,180.0,1.3384839696746373,1.0
27,0.1,target,0.0678433805592305,0.925,0.0,180.0,175.55040888513565,1.0,1.416488800871677
27,0.1,both,0.05947832175043404,1.0,0.0,176.98047197945345,175.55040888513565,1.3384839696746373,1.416488800871677
27,0.1,crump,0.07666748971193416,0.72,0.0,180.0,180.0,1.0,1.0
