repeat,effect_size,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
8,0.6,overlap,0.15632310812447134,0.005,1.0,179.17188482021865,176.14862291537014,0.24999883484779623,0.24999471628681835
9,0.0,unweighted,0.10546743160341412,0.015,1.0,180.0,180.0,1.0,1.0
9,0.0,source,0.08916916191299579,0.345,0.0,166.59583401010966,180.0,1.7584408846699233,1.0
9,0.0,target,0.07894615664918084,0.695,0.0,180.0,152.4917609498143,1.0,1.8736860649216271
9,0.0,both,0.06421259719375715,0.985,0.0,166.59583401010966,152.4917609498143,1.7584408846699233,1.8736860649216271
9,0.0,crump,0.10546743160341412,0.015,1.0,180.0,180.0,1.0,1.0
9,0.0,overlap,0.0971618535872249,0.155,0.0,178.12895444758018,172.59086108801867,0.24999981451896305,0.24999999379654805
9,0.15,unweighted,0.12233076417466851,0.005,1.0,180.0,180.0,1.0,1.0
9,0.15,source,0.10455264739987377,0.045,1.0,166.59583401010966,180.0,1.7584408846699233,1.0
9,0.15,target,0.09769622461861369,0.115,0.0,180.0,152.4917609498143,1.0,1.8736860649216271
9,0.15,both,0.0809045206693162,0.63,0.0,166.59583401010966,152.4917609498143,1.7584408846699233,1.8736860649216271
9,0.15,crump,0.12233076417466851,0.005,1.0,180.0,180.0,1.0,1.0
9,0.15,overlap,0.11645926207988441,0.005,1.0,178.12895444758018,172.59086108801867,0.24999981451896305,0.24999999379654805
9,0.3,unweighted,0.14152850365797898,0.005,1.0,180.0,180.0,1.0,1.0
9,0.3,source,0.12292633071231554,0.005,1.0,166.59583401010966,180.0,1.7584408846699233,1.0
9,0.3,target,0.11956359316414228,0.005,1.0,180.0,152.4917609498143,1.0,1.8736860649216271
9,0.3,both,0.1013398654959752,0.07,0.0,166.59583401010966,152.4917609498143,1.7584408846699233,1.8736860649216271
9,0.3,crump,0.14152850365797898,0.005,1.0,180.0,180.0,1.0,1.0
9,0.3,overlap,0.13834426342977585,0.005,1.0,178.12895444758018,172.59086108801867,0.24999981451896305,0.24999999379654805
9,0.45,unweighted,0.16255221002895898,0.005,1.0,180.0,180.0,1.0,1.0
9,0.45,source,0.1435561989989501,0.005,1.0,166.59583401010966,180.0,1.7584408846699233,1.0
9,0.45,target,0.144231245127166,0.005,1.0,180.0,152.4917609498143,1.0,1.8736860649216271
9,0.45,both,0.1250986737393064,0.005,1.0,166.59583401010966,152.4917609498143,1.7584408846699233,1.8736860649216271
9,0.45,crump,0.16255221002895898,0.005,1.0,180.0,180.0,1.0,1.0
9,0.45,overlap,0.16226002692816993,0.005,1.0,178.12895444758018,172.59086108801867,0.24999981451896305,0.24999999379654805
9,0.6,unweighted,0.1828987968678555,0.005,1.0,180.0,180.0,1.0,1.0
9,0.6,source,0.16446825363915257,0.005,1.0,166.59583401010966,180.0,1.7584408846699233,1.0
9,0.6,target,0.16909319321934715,0.005,1.0,180.0,152.4917609498143,1.0,1.8736860649216271
9,0.6,both,0.1501350309265495,0.005,1.0,166.59583401010966,152.4917609498143,1.7584408846699233,1.8736860649216271
9,0.6,crump,0.1828987968678555,0.005,1.0,180.0,180.0,1.0,1.0
9,0.6,overlap,0.1854419096218038,0.005,1.0,178.12895444758018,172.59086108801867,0.24999981451896305,0.24999999379654805
10,0.0,unweighted,0.08132231081390032,0.625,0.0,180.0,180.0,1.0,1.0
10,0.0,source,0.07041092694614394,0.905,0.0,172.7754275417483,180.0,1.4922132291185477,1.0
10,0.0,target,0.0660905852058357,0.965,0.0,180.0,166.33316204728635,1.0,1.722191062611569
10,0.0,both,0.05630948786278723,1.0,0.0,172.7754275417483,166.33316204728635,1.4922132291185477,1.722191062611569
10,0.0,crump,0.08132231081390032,0.625,0.0,180.0,180.0,1.0,1.0
10,0.0,overlap,0.07794326485809958,0.77,0.0,179.42338260760266,178.17516981056022,0.24999959681152129,0.24999078062802715
10,0.15,unweighted,0.09738783531473862,0.09,0.0,180.0,180.0,1.0,1.0
10,0.15,source,0.08503306772369883,0.485,0.0,172.7754275417483,180.0,1.4922132291185477,1.0
10,0.15,target,0.08304851096169746,0.575,0.0,180.0,166.33316204728635,1.0,1.722191062611569
10,0.15,both,0.07158084577438162,0.9,0.0,172.7754275417483,166.33316204728635,1.4922132291185477,1.722191062611569
10,0.15,crump,0.09738783531473862,0.09,0.0,180.0,180.0,1.0,1.0
10,0.15,overlap,0.09512978531179095,0.15,0.0,179.42338260760266,178.17516981056022,0.24999959681152129,0.24999078062802715
10,0.3,unweighted,0.11651142356348118,0.005,1.0,180.0,180.0,1.0,1.0
10,0.3,source,0.10258993825700669,0.045,1.0,172.7754275417483,180.0,1.4922132291185477,1.0
10,0.3,target,0.10372110827356253,0.04,1.0,180.0,166.33316204728635,1.0,1.722191062611569
10,0.3,both,0.0904103224320835,0.31,0.0,172.7754275417483,166.33316204728635,1.4922132291185477,1.722191062611569
10,0.3,crump,0.11651142356348118,0.005,1.0,180.0,180.0,1.0,1.0
10,0.3,overlap,0.11536031728139311,0.005,1.0,179.42338260760266,178.17516981056022,0.24999959681152129,0.24999078062802715
10,0.45,unweighted,0.1354446063862216,0.005,1.0,180.0,180.0,1.0,1.0
10,0.45,source,0.12017247177832895,0.005,1.0,172.7754275417483,180.0,1.4922132291185477,1.0
10,0.45,target,0.12457156405250605,0.005,1.0,180.0,166.33316204728635,1.0,1.722191062611569
10,0.45,both,0.10964171825833219,0.015,1.0,172.7754275417483,166.33316204728635,1.4922132291185477,1.722191062611569
10,0.45,crump,0.1354446063862216,0.005,1.0,180.0,180.0,1.0,1.0
10,0.45,overlap,0.13497670379215082,0.005,1.0,179.42338260760266,178.17516981056022,0.24999959681152129,0.24999078062802715
10,0.6,unweighted,0.15516893004115226,0.005,1.0,180.0,180.0,1.0,1.0
10,0.6,source,0.13928501568921225,0.005,1.0,172.7754275417483,180.0,1.4922132291185477,1.0
10,0.6,target,0.14687684512238677,0.005,1.0,180.0,166.33316204728635,1.0,1.722191062611569
10,0.6,both,0.13104580381072672,0.005,1.0,172.7754275417483,166.33316204728635,1.4922132291185477,1.722191062611569
10,0.6,crump,0.15516893004115226,0.005,1.0,180.0,180.0,1.0,1.0
10,0.6,overlap,0.15580918382267794,0.005,1.0,179.42338260760266,178.17516981056022,0.24999959681152129,0.24999078062802715
11,0.0,unweighted,0.08886872904282885,0.33,0.0,180.0,180.0,1.0,1.0
11,0.0,source,0.07316527208653946,0.855,0.0,169.2623296268156,180.0,1.635068677383794,1.0
11,0.0,target,0.06676987667125,0.93,0.0,180.0,156.61568451748997,1.0,1.9035956328147343
11,0.0,both,0.053095381622329775,1.0,0.0,169.2623296268156,156.61568451748997,1.635068677383794,1.9035956328147343
11,0.0,crump,0.08886872904282885,0.33,0.0,180.0,180.0,1.0,1.0
11,0.0,overlap,0.08171945626652174,0.605,0.0,179.00238347626257,174.61592182300652,0.24999999416190066,0.24999988495691702
11,0.15,unweighted,0.10401223136716964,0.04,1.0,180.0,180.0,1.0,1.0
11,0.15,source,0.08616935778971367,0.45,0.0,169.2623296268156,180.0,1.635068677383794,1.0
11,0.15,target,0.08359303269974294,0.53,0.0,180.0,156.61568451748997,1.0,1.9035956328147343
11,0.15,both,0.06722647526183759,0.94,0.0,169.2623296268156,156.61568451748997,1.635068677383794,1.9035956328147343
11,0.15,crump,0.10401223136716964,0.04,1.0,180.0,180.0,1.0,1.0
11,0.15,overlap,0.09850548419266042,0.115,0.0,179.00238347626257,174.61592182300652,0.24999999416190066,0.24999988495691702
11,0.3,unweighted,0.12102152301478433,0.005,1.0,180.0,180.0,1.0,1.0
11,0.3,source,0.1018422650359109,0.065,0.0,169.2623296268156,180.0,1.635068677383794,1.0
11,0.3,target,0.10277106073426187,0.055,0.0,180.0,156.61568451748997,1.0,1.9035956328147343
11,0.3,both,0.08456742673257622,0.515,0.0,169.2623296268156,156.61568451748997,1.635068677383794,1.9035956328147343
11,0.3,crump,0.12102152301478433,0.005,1.0,180.0,180.0,1.0,1.0
11,0.3,overlap,0.11765946509793464,0.01,1.0,179.00238347626257,174.61592182300652,0.24999999416190066,0.24999988495691702
11,0.45,unweighted,0.139072382258802,0.005,1.0,180.0,180.0,1.0,1.0
11,0.45,source,0.11877931137507883,0.005,1.0,169.2623296268156,180.0,1.635068677383794,1.0
11,0.45,target,0.12358800339644281,0.01,1.0,180.0,156.61568451748997,1.0,1.9035956328147343
11,0.45,both,0.1037308833843673,0.045,1.0,169.2623296268156,156.61568451748997,1.635068677383794,1.9035956328147343
11,0.45,crump,0.139072382258802,0.005,1.0,180.0,180.0,1.0,1.0
11,0.45,overlap,0.1378970915822772,0.005,1.0,179.00238347626257,174.61592182300652,0.24999999416190066,0.24999988495691702
11,0.6,unweighted,0.15839196959304985,0.005,1.0,180.0,180.0,1.0,1.0
11,0.6,source,0.13731422684442907,0.005,1.0,169.2623296268156,180.0,1.635068677383794,1.0
11,0.6,target,0.14621162999095855,0.005,1.0,180.0,156.61568451748997,1.0,1.9035956328147343
11,0.6,both,0.12509863205402172,0.005,1.0,169.2623296268156,156.61568451748997,1.635068677383794,1.9035956328147343
11,0.6,crump,0.15839196959304985,0.005,1.0,180.0,180.0,1.0,1.0
11,0.6,overlap,0.15954077630269808,0.005,1.0,179.00238347626257,174.61592182300652,0.24999999416190066,0.24999988495691702
12,0.0,unweighted,0.11299357853223593,0.01,1.0,180.0,180.0,1.0,1.0
12,0.0,source,0.0968006873070943,0.18,0.0,169.83207648763758,180.0,1.6699959095721773,1.0
12,0.0,target,0.08206688479369192,0.68,0.0,180.0,152.95428055970407,1.0,1.7659223720121704
12,0.0,both,0.06786085104434565,0.975,0.0,169.83207648763758,152.95428055970407,1.6699959095721773,1.7659223720121704
12,0.0,crump,0.11299357853223593,0.01,1.0,180.0,180.0,1.0,1.0
12,0.0,overlap,0.10460740241599545,0.04,1.0,178.84560862833723,174.11319778306253,0.2499992660610832,0.24999998617259192
12,0.15,unweighted,0.12892175354366714,0.005,1.0,180.0,180.0,1.0,1.0
12,0.15,source,0.11163545665172281,0.015,1.0,169.83207648763758,180.0,1.6699959095721773,1.0
12,0.15,target,0.09912183334112479,0.115,0.0,180.0,152.95428055970407,1.0,1.7659223720121704
12,0.15,both,0.0831722431094975,0.62,0.0,169.83207648763758,152.95428055970407,1.6699959095721773,1.7659223720121704
12,0.15,crump,0.12892175354366714,0.005,1.0,180.0,180.0,1.0,1.0
12,0.15,overlap,0.12236721667120279,0.005,1.0,178.84560862833723,174.11319778306253,0.2499992660610832,0.24999998617259192
12,0.3,unweighted,0.14494603623685415,0.005,1.0,180.0,180.0,1.0,1.0
12,0.3,source,0.12687426193169277,0.005,1.0,169.83207648763758,180.0,1.6699959095721773,1.0
12,0.3,target,0.11720680418512316,0.005,1.0,180.0,152.95428055970407,1.0,1.7659223720121704
12,0.3,both,0.09983049155783813,0.13,0.0,169.83207648763758,152.95428055970407,1.6699959095721773,1.7659223720121704
12,0.3,crump,0.14494603623685415,0.005,1.0,180.0,180.0,1.0,1.0
12,0.3,overlap,0.140446985923129,0.005,1.0,178.84560862833723,174.11319778306253,0.2499992660610832,0.24999998617259192
12,0.45,unweighted,0.1631469564471879,0.005,1.0,180.0,180.0,1.0,1.0
12,0.45,source,0.14459053312669323,0.005,1.0,169.83207648763758,180.0,1.6699959095721773,1.0
12,0.45,target,0.13828504499623434,0.005,1.0,180.0,152.95428055970407,1.0,1.7659223720121704
12,0.45,both,0.11978990553952215,0.005,1.0,169.83207648763758,152.95428055970407,1.6699959095721773,1.7659223720121704
12,0.45,crump,0.1631469564471879,0.005,1.0,180.0,180.0,1.0,1.0
12,0.45,overlap,0.1609310118801547,0.005,1.0,178.84560862833723,174.11319778306253,0.2499992660610832,0.24999998617259192
12,0.6,unweighted,0.1819380677488188,0.005,1.0,180.0,180.0,1.0,1.0
12,0.6,source,0.16323707643613417,0.005,1.0,169.83207648763758,180.0,1.6699959095721773,1.0
12,0.6,target,0.16079936946990803,0.005,1.0,180.0,152.95428055970407,1.0,1.7659223720121704
12,0.6,both,0.14164318366728124,0.005,1.0,169.83207648763758,152.95428055970407,1.6699959095721773,1.7659223720121704
12,0.6,crump,0.1819380677488188,0.005,1.0,180.0,180.0,1.0,1.0
12,0.6,overlap,0.1818310916485493,0.005,1.0,178.84560862833723,174.11319778306253,0.2499992660610832,0.24999998617259192
13,0.0,unweighted,0.10027537437128486,0.085,0.0,180.0,180.0,1.0,1.0
13,0.0,source,0.08444319364730402,0.525,0.0,170.9018483729722,180.0,1.512549220349832,1.0
13,0.0,target,0.0765455567952241,0.785,0.0,180.0,161.4691091648921,1.0,1.8031851509840098
13,0.0,both,0.06243533898389868,0.99,0.0,170.9018483729722,161.4691091648921,1.512549220349832,1.8031851509840098
13,0.0,crump,0.10027537437128486,0.085,0.0,180.0,180.0,1.0,1.0
13,0.0,overlap,0.09466400615205794,0.205,0.0,179.31328415568737,177.2663028918875,0.24999999503507564,0.24999971624350567
13,0.15,unweighted,0.1134875447721384,0.005,1.0,180.0,180.0,1.0,1.0
13,0.15,source,0.09622261734241727,0.16,0.0,170.9018483729722,180.0,1.512549220349832,1.0
13,0.15,target,0.09056234136574148,0.29,0.0,180.0,161.4691091648921,1.0,1.8031851509840098
13,0.15,both,0.07454933078234541,0.835,0.0,170.9018483729722,161.4691091648921,1.512549220349832,1.8031851509840098
13,0.15,crump,0.1134875447721384,0.005,1.0,180.0,180.0,1.0,1.0
13,0.15,overlap,0.10895941227613809,0.02,1.0,179.31328415568737,177.2663028918875,0.24999999503507564,0.24999971624350567
13,0.3,unweighted,0.12746353642737387,0.005,1.0,180.0,180.0,1.0,1.0
13,0.3,source,0.10867920861129744,0.035,1.0,170.9018483729722,180.0,1.512549220349832,1.0
13,0.3,target,0.10595041986824055,0.045,1.0,180.0,161.4691091648921,1.0,1.8031851509840098
13,0.3,both,0.08797931916039486,0.36,0.0,170.9018483729722,161.4691091648921,1.512549220349832,1.8031851509840098
13,0.3,crump,0.12746353642737387,0.005,1.0,180.0,180.0,1.0,1.0
13,0.3,overlap,0.12413984579988116,0.005,1.0,179.31328415568737,177.2663028918875,0.24999999503507564,0.24999971624350567
13,0.45,unweighted,0.14379843583295226,0.005,1.0,180.0,180.0,1.0,1.0
13,0.45,source,0.12414470607416045,0.005,1.0,170.9018483729722,180.0,1.512549220349832,1.0
13,0.45,target,0.12414408457243631,0.005,1.0,180.0,161.4691091648921,1.0,1.8031851509840098
13,0.45,both,0.10481863646123743,0.06,0.0,170.9018483729722,161.4691091648921,1.512549220349832,1.8031851509840098
13,0.45,crump,0.14379843583295226,0.005,1.0,180.0,180.0,1.0,1.0
13,0.45,overlap,0.14194903953502747,0.005,1.0,179.31328415568737,177.2663028918875,0.24999999503507564,0.24999971624350567
13,0.6,unweighted,0.16219743084133517,0.005,1.0,180.0,180.0,1.0,1.0
13,0.6,source,0.14209697793993203,0.005,1.0,170.9018483729722,180.0,1.512549220349832,1.0
13,0.6,target,0.1450486566657585,0.005,1.0,180.0,161.4691091648921,1.0,1.8031851509840098
13,0.6,both,0.12487784736768667,0.005,1.0,170.9018483729722,161.4691091648921,1.512549220349832,1.8031851509840098
13,0.6,crump,0.16219743084133517,0.005,1.0,180.0,180.0,1.0,1.0
13,0.6,overlap,0.1617197768490239,0.005,1.0,179.31328415568737,177.2663028918875,0.24999999503507564,0.24999971624350567
14,0.0,unweighted,0.09849691739064168,0.05,0.0,180.0,180.0,1.0,1.0
14,0.0,source,0.08040693016759336,0.655,0.0,171.23926056998496,180.0,1.490651176273446,1.0
14,0.0,target,0.08094638790700437,0.61,0.0,180.0,162.30428494537216,1.0,1.838998879488792
14,0.0,both,0.06474199359498983,0.985,0.0,171.23926056998496,162.30428494537216,1.490651176273446,1.838998879488792
14,0.0,crump,0.09849691739064168,0.05,0.0,180.0,180.0,1.0,1.0
14,0.0,overlap,0.09640188300518004,0.105,0.0,179.40349165035082,177.39436975833183,0.2499995792103812,0.24999978965251604
14,0.15,unweighted,0.11318380105928974,0.005,1.0,180.0,180.0,1.0,1.0
14,0.15,source,0.09384294125819165,0.195,0.0,171.23926056998496,180.0,1.490651176273446,1.0
14,0.15,target,0.09648772541844369,0.105,0.0,180.0,162.30428494537216,1.0,1.838998879488792
14,0.15,both,0.07863089987723385,0.745,0.0,171.23926056998496,162.30428494537216,1.490651176273446,1.838998879488792
14,0.15,crump,0.11318380105928974,0.005,1.0,180.0,180.0,1.0,1.0
14,0.15,overlap,0.11226174423403325,0.005,1.0,179.40349165035082,177.39436975833183,0.2499995792103812,0.24999978965251604
14,0.3,unweighted,0.12857404263831732,0.005,1.0,180.0,180.0,1.0,1.0
14,0.3,source,0.1080075981101635,0.005,1.0,171.23926056998496,180.0,1.490651176273446,1.0
14,0.3,target,0.11302290326615971,0.005,1.0,180.0,162.30428494537216,1.0,1.838998879488792
14,0.3,both,0.09351175943644977,0.175,0.0,171.23926056998496,162.30428494537216,1.490651176273446,1.838998879488792
14,0.3,crump,0.12857404263831732,0.005,1.0,180.0,180.0,1.0,1.0
14,0.3,overlap,0.12857406424302162,0.005,1.0,179.40349165035082,177.39436975833183,0.2499995792103812,0.24999978965251604
14,0.45,unweighted,0.14437225651577504,0.005,1.0,180.0,180.0,1.0,1.0
14,0.45,source,0.12397554996177143,0.005,1.0,171.23926056998496,180.0,1.490651176273446,1.0
14,0.45,target,0.13038569822966967,0.005,1.0,180.0,162.30428494537216,1.0,1.838998879488792
14,0.45,both,0.11059062939910823,0.005,1.0,171.23926056998496,162.30428494537216,1.490651176273446,1.838998879488792
14,0.45,crump,0.14437225651577504,0.005,1.0,180.0,180.0,1.0,1.0
14,0.45,overlap,0.14605952277990242,0.005,1.0,179.40349165035082,177.39436975833183,0.2499995792103812,0.24999978965251604
14,0.6,unweighted,0.16032635745313217,0.005,1.0,180.0,180.0,1.0,1.0
14,0.6,source,0.14006331644832992,0.005,1.0,171.23926056998496,180.0,1.490651176273446,1.0
14,0.6,target,0.14832189351631378,0.005,1.0,180.0,162.30428494537216,1.0,1.838998879488792
14,0.6,both,0.12824936655601976,0.005,1.0,171.23926056998496,162.30428494537216,1.490651176273446,1.838998879488792
14,0.6,crump,0.16032635745313217,0.005,1.0,180.0,180.0,1.0,1.0
14,0.6,overlap,0.16335319414296584,0.005,1.0,179.40349165035082,177.39436975833183,0.2499995792103812,0.24999978965251604
15,0.0,unweighted,0.09283799820911445,0.22,0.0,180.0,180.0,1.0,1.0
15,0.0,source,0.0797607630059497,0.685,0.0,172.0754556403185,180.0,1.5725207083634838,1.0
15,0.0,target,0.07188568538300064,0.905,0.0,180.0,164.49725690144976,1.0,1.514923344602785
15,0.0,both,0.06005308817022897,0.995,0.0,172.0754556403185,164.49725690144976,1.5725207083634838,1.514923344602785
15,0.0,crump,0.09283799820911445,0.22,0.0,180.0,180.0,1.0,1.0
15,0.0,overlap,0.08694065073360838,0.45,0.0,179.37997868916892,177.79991401764647,0.2499999548261126,0.24999999987286278
15,0.15,unweighted,0.10842355681298582,0.025,1.0,180.0,180.0,1.0,1.0
15,0.15,source,0.09397389330824489,0.215,0.0,172.0754556403185,180.0,1.5725207083634838,1.0
15,0.15,target,0.08855909121541919,0.39,0.0,180.0,164.49725690144976,1.0,1.514923344602785
15,0.15,both,0.075005823443402,0.86,0.0,172.0754556403185,164.49725690144976,1.5725207083634838,1.514923344602785
15,0.15,crump,0.10842355681298582,0.025,1.0,180.0,180.0,1.0,1.0
15,0.15,overlap,0.10374080764314611,0.05,0.0,179.37997868916892,177.79991401764647,0.2499999548261126,0.24999999987286278
15,0.3,unweighted,0.1256784560280445,0.005,1.0,180.0,180.0,1.0,1.0
15,0.3,source,0.11001180972182838,0.025,1.0,172.0754556403185,180.0,1.5725207083634838,1.0
15,0.3,target,0.10752858507141161,0.035,1.0,180.0,164.49725690144976,1.0,1.514923344602785
15,0.3,both,0.09238159496440285,0.27,0.0,172.0754556403185,164.49725690144976,1.5725207083634838,1.514923344602785
15,0.3,crump,0.1256784560280445,0.005,1.0,180.0,180.0,1.0,1.0
15,0.3,overlap,0.12233934392456039,0.005,1.0,179.37997868916892,177.79991401764647,0.2499999548261126,0.24999999987286278
15,0.45,unweighted,0.14400823712086572,0.005,1.0,180.0,180.0,1.0,1.0
15,0.45,source,0.12745302657797028,0.005,1.0,172.0754556403185,180.0,1.5725207083634838,1.0
15,0.45,target,0.12821276976190066,0.005,1.0,180.0,164.49725690144976,1.0,1.514923344602785
15,0.45,both,0.11182136573553506,0.025,1.0,172.0754556403185,164.49725690144976,1.5725207083634838,1.514923344602785
15,0.45,crump,0.14400823712086572,0.005,1.0,180.0,180.0,1.0,1.0
15,0.45,overlap,0.14219063559156,0.005,1.0,179.37997868916892,177.79991401764647,0.2499999548261126,0.24999999987286278
15,0.6,unweighted,0.16408588058222834,0.005,1.0,180.0,180.0,1.0,1.0
15,0.6,source,0.14725654168274763,0.005,1.0,172.0754556403185,180.0,1.5725207083634838,1.0
15,0.6,target,0.15109039704908372,0.005,1.0,180.0,164.49725690144976,1.0,1.514923344602785
15,0.6,both,0.13408979292177892,0.005,1.0,172.0754556403185,164.49725690144976,1.5725207083634838,1.514923344602785
15,0.6,crump,0.16408588058222834,0.005,1.0,180.0,180.0,1.0,1.0
15,0.6,overlap,0.16363298834147944,0.005,1.0,179.37997868916892,177.79991401764647,0.2499999548261126,0.24999999987286278
16,0.0,unweighted,0.09063950331504345,0.255,0.0,180.0,180.0,1.0,1.0
16,0.0,source,0.0740370824007209,0.88,0.0,169.11790625992032,180.0,1.6666449385377087,1.0
16,0.0,target,0.07032385698127189,0.96,0.0,180.0,158.52748820624274,1.0,1.7105419690439392
16,0.0,both,0.05609112026539268,1.0,0.0,169.11790625992032,158.52748820624274,1.6666449385377087,1.7105419690439392
16,0.0,crump,0.09063950331504345,0.255,0.0,180.0,180.0,1.0,1.0
16,0.0,overlap,0.08631830772627144,0.43,0.0,178.84727897979948,176.2056173856482,0.2499987011137705,0.24999989440769452
16,0.15,unweighted,0.1052860158512422,0.04,1.0,180.0,180.0,1.0,1.0
16,0.15,source,0.08679173742783342,0.435,0.0,169.11790625992032,180.0,1.6666449385377087,1.0
16,0.15,target,0.08613479510522765,0.48,0.0,180.0,158.52748820624274,1.0,1.7105419690439392
16,0.15,both,0.0694317093703747,0.96,0.0,169.11790625992032,158.52748820624274,1.6666449385377087,1.7105419690439392
16,0.15,crump,0.1052860158512422,0.04,1.0,180.0,180.0,1.0,1.0
16,0.15,overlap,0.1023211612749794,0.08,0.0,178.84727897979948,176.2056173856482,0.2499987011137705,0.24999989440769452
16,0.3,unweighted,0.12174164094650208,0.005,1.0,180.0,180.0,1.0,1.0
16,0.3,source,0.10179596292199117,0.09,0.0,169.11790625992032,180.0,1.6666449385377087,1.0
16,0.3,target,0.10409554485653381,0.07,0.0,180.0,158.52748820624274,1.0,1.7105419690439392
16,0.3,both,0.08530249515341923,0.49,0.0,169.11790625992032,158.52748820624274,1.6666449385377087,1.7105419690439392
16,0.3,crump,0.12174164094650208,0.005,1.0,180.0,180.0,1.0,1.0
16,0.3,overlap,0.12032252017766089,0.005,1.0,178.84727897979948,176.2056173856482,0.2499987011137705,0.24999989440769452
16,0.45,unweighted,0.13772826265051058,0.005,1.0,180.0,180.0,1.0,1.0
16,0.45,source,0.11666095951144448,0.005,1.0,169.11790625992032,180.0,1.6666449385377087,1.0
16,0.45,target,0.12240376458200261,0.005,1.0,180.0,158.52748820624274,1.0,1.7105419690439392
16,0.45,both,0.10179892587228047,0.115,0.0,169.11790625992032,158.52748820624274,1.6666449385377087,1.7105419690439392
16,0.45,crump,0.13772826265051058,0.005,1.0,180.0,180.0,1.0,1.0
16,0.45,overlap,0.13770835154261452,0.005,1.0,178.84727897979948,176.2056173856482,0.2499987011137705,0.24999989440769452
16,0.6,unweighted,0.15566341830513641,0.005,1.0,180.0,180.0,1.0,1.0
16,0.6,source,0.133926842549221,0.005,1.0,169.11790625992032,180.0,1.6666449385377087,1.0
16,0.6,target,0.14315760726926094,0.005,1.0,180.0,158.52748820624274,1.0,1.7105419690439392
16,0.6,both,0.12124427186192019,0.005,1.0,169.11790625992032,158.52748820624274,1.6666449385377087,1.7105419690439392
16,0.6,crump,0.15566341830513641,0.005,1.0,180.0,180.0,1.0,1.0
16,0.6,overlap,0.15733820273654076,0.005,1.0,178.84727897979948,176.2056173856482,0.2499987011137705,0.24999989440769452
17,0.0,unweighted,0.0869177526291724,0.425,0.0,180.0,180.0,1.0,1.0
17,0.0,source,0.07352948143617499,0.905,0.0,173.32380223214932,180.0,1.447234445141676,1.0
17,0.0,target,0.07035848890463876,0.95,0.0,180.0,167.19095993314966,1.0,1.5975157577499668
17,0.0,both,0.058501605208211925,0.995,0.0,173.32380223214932,167.19095993314966,1.447234445141676,1.5975157577499668
17,0.0,crump,0.0869177526291724,0.425,0.0,180.0,180.0,1.0,1.0
17,0.0,overlap,0.08432640123022718,0.535,0.0,179.5320110037439,178.65134478455505,0.24999710918173898,0.24999986209116382
17,0.15,unweighted,0.10109699359853681,0.065,0.0,180.0,180.0,1.0,1.0
17,0.15,source,0.08646166355001998,0.445,0.0,173.32380223214932,180.0,1.447234445141676,1.0
17,0.15,target,0.0851336283582135,0.505,0.0,180.0,167.19095993314966,1.0,1.5975157577499668
17,0.15,both,0.07177177585680022,0.92,0.0,173.32380223214932,167.19095993314966,1.447234445141676,1.5975157577499668
17,0.15,crump,0.10109699359853681,0.065,0.0,180.0,180.0,1.0,1.0
17,0.15,overlap,0.09947933811848648,0.095,0.0,179.5320110037439,178.65134478455505,0.24999710918173898,0.24999986209116382
17,0.3,unweighted,0.11640218716659045,0.005,1.0,180.0,180.0,1.0,1.0
17,0.3,source,0.10054123902976699,0.07,0.0,173.32380223214932,180.0,1.447234445141676,1.0
17,0.3,target,0.10143769495406915,0.06,0.0,180.0,167.19095993314966,1.0,1.5975157577499668
17,0.3,both,0.0865425721733858,0.435,0.0,173.32380223214932,167.19095993314966,1.447234445141676,1.5975157577499668
17,0.3,crump,0.11640218716659045,0.005,1.0,180.0,180.0,1.0,1.0
17,0.3,overlap,0.11567167045196955,0.005,1.0,179.5320110037439,178.65134478455505,0.24999710918173898,0.24999986209116382
17,0.45,unweighted,0.1324298696844993,0.005,1.0,180.0,180.0,1.0,1.0
17,0.45,source,0.11572938573634689,0.005,1.0,173.32380223214932,180.0,1.447234445141676,1.0
17,0.45,target,0.11885670694561215,0.01,1.0,180.0,167.19095993314966,1.0,1.5975157577499668
17,0.45,both,0.10278982188738858,0.05,0.0,173.32380223214932,167.19095993314966,1.447234445141676,1.5975157577499668
17,0.45,crump,0.1324298696844993,0.005,1.0,180.0,180.0,1.0,1.0
17,0.45,overlap,0.13277691951609527,0.005,1.0,179.5320110037439,178.65134478455505,0.24999710918173898,0.24999986209116382
17,0.6,unweighted,0.1505971907864655,0.005,1.0,180.0,180.0,1.0,1.0
17,0.6,source,0.13329830643691157,0.005,1.0,173.32380223214932,180.0,1.447234445141676,1.0
17,0.6,target,0.13893126323588617,0.005,1.0,180.0,167.19095993314966,1.0,1.5975157577499668
17,0.6,both,0.12192607307093713,0.005,1.0,173.32380223214932,167.19095993314966,1.447234445141676,1.5975157577499668
17,0.6,crump,0.1505971907864655,0.005,1.0,180.0,180.0,1.0,1.0
17,0.6,overlap,0.1520418814369266,0.005,1.0,179.5320110037439,178.65134478455505,0.24999710918173898,0.24999986209116382
18,0.0,unweighted,0.10079669924554183,0.03,1.0,180.0,180.0,1.0,1.0
18,0.0,source,0.08290413343034639,0.59,0.0,167.75372409068072,180.0,1.6719634815840274,1.0
18,0.0,target,0.07680362093588847,0.795,0.0,180.0,156.00529631670042,1.0,1.7992467601408813
